doc_id,item,category,amount,price,discount
DOC-20250905182132-2477,утюг,текстиль,3,930.93,60.17
DOC-20250905182132-2477,ручка,продукты питания,1,1802.01,58.13
DOC-20250905182132-2477,полотенце,продукты питания,5,515.09,134.01
DOC-20250905182132-3608,ручка,посуда,4,2258.95,26.73
DOC-20250905182132-3608,ручка,бытовая химия,3,4520.49,700.3
DOC-20250905182132-6868,сковорода,текстиль,3,1302.11,78.55
DOC-20250905182132-6868,молоко,продукты питания,1,2701.9,334.67
DOC-20250905182132-6839,полотенце,товары для дома,4,4411.17,777.09
DOC-20250905182132-9518,сковорода,продукты питания,1,4126.96,275.04
DOC-20250905182132-9518,молоко,посуда,4,1393.87,414.44
DOC-20250905182132-9518,полотенце,канцелярия,2,4275.02,974.7
DOC-20250905182132-9518,стиральный порошок,текстиль,3,3128.47,646.18
DOC-20250905182132-5846,молоко,товары для дома,4,1847.63,66.6
DOC-20250905182132-5846,утюг,текстиль,1,3704.82,251.38
DOC-20250905182132-5846,утюг,бытовая химия,1,1533.48,34.46
DOC-20250905182132-6228,стиральный порошок,бытовая химия,5,970.23,268.26
DOC-20250905182132-6228,ручка,продукты питания,1,4793.69,1202.19
DOC-20250905182132-6228,сковорода,товары для дома,4,711.61,10.59
DOC-20250905182132-5682,сковорода,посуда,2,4251.25,745.68
DOC-20250905182132-5682,полотенце,продукты питания,2,2688.65,647.16
DOC-20250905182132-5682,стиральный порошок,бытовая химия,2,832.38,36.89
DOC-20250905182132-5682,полотенце,продукты питания,2,711.34,148.78
DOC-20250905182132-5682,сковорода,товары для дома,2,1625.01,126.72
DOC-20250905182132-9036,ручка,текстиль,1,3984.6,98.67
DOC-20250905182132-9036,стиральный порошок,канцелярия,2,2305.86,427.54
DOC-20250905182132-4770,молоко,продукты питания,1,3183.47,214.63
DOC-20250905182132-4770,стиральный порошок,товары для дома,3,1999.73,109.87
DOC-20250905182132-4770,молоко,канцелярия,1,1833.75,207.63
DOC-20250905182132-4770,ручка,канцелярия,1,1819.84,386.2
DOC-20250905182132-2523,сковорода,товары для дома,1,3573.27,939.15
DOC-20250905182132-2523,молоко,посуда,2,3156.27,825.34
DOC-20250905182132-2523,полотенце,бытовая химия,5,3039.6,578.23
DOC-20250905182132-2523,ручка,бытовая химия,2,853.0,22.29
DOC-20250905182132-2523,утюг,канцелярия,2,4173.96,650.86
DOC-20250905182132-5449,молоко,товары для дома,2,4065.01,845.35
DOC-20250905182132-5449,молоко,бытовая химия,5,3158.21,168.43
DOC-20250905182132-5449,ручка,бытовая химия,5,1387.96,80.86
DOC-20250905182132-5449,молоко,канцелярия,4,1624.8,3.16
DOC-20250905182132-5449,полотенце,канцелярия,1,3475.26,400.71
DOC-20250905182132-3672,утюг,канцелярия,2,2946.52,636.4
DOC-20250905182132-4429,сковорода,товары для дома,3,4216.27,827.59
DOC-20250905182132-4429,полотенце,товары для дома,4,1119.03,77.65
DOC-20250905182132-4429,полотенце,посуда,5,1645.27,330.3
DOC-20250905182132-4429,полотенце,продукты питания,3,3055.46,788.24
DOC-20250905182132-9763,сковорода,товары для дома,3,2817.28,595.33
DOC-20250905182132-9763,сковорода,посуда,5,4183.89,1061.42
DOC-20250905182132-9763,сковорода,текстиль,2,3077.25,512.5
DOC-20250905182132-0191,молоко,канцелярия,2,689.31,78.69
DOC-20250905182132-0191,молоко,товары для дома,4,2859.53,100.0
DOC-20250905182132-4621,утюг,посуда,3,2443.8,104.28
DOC-20250905182132-4621,молоко,посуда,4,2886.81,678.41
DOC-20250905182132-4621,сковорода,канцелярия,2,2438.93,443.13
DOC-20250905182132-4621,утюг,продукты питания,2,3434.73,698.56
DOC-20250905182132-4621,утюг,товары для дома,2,578.04,29.37
DOC-20250905182132-8845,ручка,товары для дома,3,373.89,61.31
DOC-20250905182132-8845,молоко,посуда,4,2627.42,570.05
DOC-20250905182132-8845,сковорода,канцелярия,4,1998.01,42.53
DOC-20250905182132-8362,сковорода,продукты питания,5,3217.18,627.16
DOC-20250905182132-8362,молоко,продукты питания,2,2981.76,874.59
DOC-20250905182132-6280,полотенце,канцелярия,3,1187.59,336.0
DOC-20250905182132-5939,полотенце,товары для дома,4,2080.07,254.44
DOC-20250905182132-5939,утюг,бытовая химия,1,3810.22,742.81
DOC-20250905182132-1221,полотенце,текстиль,1,2974.56,351.48
DOC-20250905182132-1221,сковорода,посуда,5,1078.99,130.1
DOC-20250905182132-1221,полотенце,текстиль,2,4727.48,1131.53
DOC-20250905182132-1221,молоко,посуда,1,3178.61,244.83
DOC-20250905182132-3076,сковорода,канцелярия,3,2590.56,501.84
DOC-20250905182132-3076,ручка,продукты питания,1,2216.93,336.29
DOC-20250905182132-3076,стиральный порошок,посуда,4,710.57,146.23
DOC-20250905182132-5628,сковорода,товары для дома,2,2232.52,134.95
DOC-20250905182132-6279,утюг,товары для дома,5,3966.22,381.87
DOC-20250905182132-6279,молоко,текстиль,4,1439.36,147.74
DOC-20250905182132-6279,ручка,товары для дома,5,1162.88,152.93
DOC-20250905182132-5436,молоко,продукты питания,4,4889.22,1208.9
DOC-20250905182132-2951,стиральный порошок,бытовая химия,2,596.58,58.63
DOC-20250905182132-2951,ручка,посуда,2,4182.89,18.25
DOC-20250905182132-7354,молоко,канцелярия,5,1151.25,87.72
DOC-20250905182132-0616,полотенце,бытовая химия,2,1315.2,308.91
DOC-20250905182132-0616,стиральный порошок,товары для дома,4,1579.44,73.27
DOC-20250905182132-0616,ручка,канцелярия,4,142.8,3.17
DOC-20250905182132-0616,молоко,посуда,4,694.48,134.55
DOC-20250905182132-8075,молоко,канцелярия,5,827.58,130.98
DOC-20250905182132-4721,стиральный порошок,товары для дома,1,3408.06,136.45
DOC-20250905182132-4721,утюг,канцелярия,1,1860.48,219.82
DOC-20250905182132-5596,утюг,бытовая химия,5,390.07,64.87
DOC-20250905182132-3988,стиральный порошок,товары для дома,3,4004.8,619.73
DOC-20250905182132-3988,сковорода,бытовая химия,2,3719.01,831.43
DOC-20250905182132-3988,сковорода,канцелярия,2,3433.68,160.4
DOC-20250905182132-3988,стиральный порошок,канцелярия,4,4591.25,0.19
DOC-20250905182132-1291,стиральный порошок,бытовая химия,4,1670.84,28.87
DOC-20250905182132-1291,ручка,посуда,2,3829.07,89.02
DOC-20250905182132-1291,молоко,продукты питания,1,558.41,59.71
DOC-20250905182132-4794,сковорода,бытовая химия,5,2317.25,76.15
DOC-20250905182132-2459,стиральный порошок,канцелярия,5,210.92,55.98
DOC-20250905182132-2459,полотенце,посуда,1,1621.07,8.41
DOC-20250905182132-2459,утюг,текстиль,1,1342.25,324.52
DOC-20250905182132-2909,утюг,продукты питания,5,3983.4,66.15
DOC-20250905182132-2909,полотенце,канцелярия,1,2221.89,234.17
DOC-20250905182132-2909,утюг,товары для дома,2,1057.97,29.06
DOC-20250905182132-2909,сковорода,продукты питания,4,3278.64,182.02
DOC-20250905182132-8366,сковорода,товары для дома,3,2480.95,603.89
DOC-20250905182132-8366,сковорода,текстиль,2,1601.95,57.29
DOC-20250905182132-9357,ручка,текстиль,3,1063.95,318.27
DOC-20250905182132-2892,полотенце,товары для дома,5,2091.23,333.18
DOC-20250905182132-9879,ручка,бытовая химия,3,1066.44,260.23
DOC-20250905182132-2829,сковорода,товары для дома,2,2343.9,508.34
DOC-20250905182132-8724,сковорода,продукты питания,1,2464.93,545.71
DOC-20250905182132-8724,полотенце,канцелярия,3,4253.05,977.44
DOC-20250905182132-8724,молоко,бытовая химия,5,743.67,108.04
DOC-20250905182132-8724,молоко,текстиль,4,4074.64,5.14
DOC-20250905182132-8724,молоко,текстиль,5,4073.62,662.93
DOC-20250905182132-3528,стиральный порошок,канцелярия,5,1477.52,381.18
DOC-20250905182132-3528,полотенце,товары для дома,5,1137.35,275.19
DOC-20250905182132-6106,стиральный порошок,канцелярия,2,2341.21,160.94
DOC-20250905182132-6106,полотенце,текстиль,5,1225.48,31.0
DOC-20250905182132-6106,сковорода,посуда,1,1362.78,156.44
DOC-20250905182132-6106,утюг,текстиль,3,968.32,252.05
DOC-20250905182132-6106,молоко,канцелярия,1,2382.58,459.3
DOC-20250905182132-4460,стиральный порошок,текстиль,5,619.75,4.62
DOC-20250905182132-4460,молоко,продукты питания,3,4262.5,381.46
DOC-20250905182132-7170,молоко,текстиль,3,4970.41,335.54
DOC-20250905182132-7170,полотенце,посуда,1,3961.88,969.63
DOC-20250905182132-7170,стиральный порошок,канцелярия,4,1736.74,403.02
DOC-20250905182132-7170,молоко,текстиль,1,3686.75,603.67
