doc_id,item,category,amount,price,discount
DOC-20250909092246-7118,стиральный порошок,продукты питания,1,1195.21,171.27
DOC-20250909092246-7118,утюг,канцелярия,2,2369.39,541.65
DOC-20250909092246-8453,сковорода,посуда,1,540.26,73.99
DOC-20250909092246-7954,стиральный порошок,товары для дома,4,2879.97,201.99
DOC-20250909092246-2438,молоко,канцелярия,3,1643.61,146.87
DOC-20250909092246-0697,молоко,бытовая химия,5,3504.41,232.59
DOC-20250909092246-0697,утюг,бытовая химия,3,4457.51,1198.84
DOC-20250909092246-3375,молоко,текстиль,3,2171.42,588.98
DOC-20250909092246-0142,полотенце,бытовая химия,3,3477.66,348.9
DOC-20250909092246-7927,ручка,текстиль,4,2563.16,288.9
DOC-20250909092246-7927,полотенце,канцелярия,2,3339.97,920.27
DOC-20250909092246-7927,сковорода,бытовая химия,2,4969.24,907.17
DOC-20250909092246-7927,стиральный порошок,канцелярия,1,1471.39,390.14
DOC-20250909092246-7927,утюг,товары для дома,5,1721.48,97.7
DOC-20250909092246-3431,сковорода,посуда,3,2352.77,652.85
DOC-20250909092246-3431,ручка,бытовая химия,5,4971.45,128.19
DOC-20250909092246-7980,ручка,товары для дома,1,324.72,87.99
DOC-20250909092246-1879,сковорода,канцелярия,5,3663.11,1004.87
DOC-20250909092246-7771,ручка,продукты питания,4,3352.16,6.01
DOC-20250909092246-7771,молоко,товары для дома,5,3544.02,418.3
DOC-20250909092246-7771,сковорода,продукты питания,5,1406.54,145.7
DOC-20250909092246-7771,сковорода,бытовая химия,3,2226.53,566.24
DOC-20250909092246-7430,полотенце,канцелярия,2,4392.6,758.61
DOC-20250909092246-7430,утюг,товары для дома,2,558.07,69.59
DOC-20250909092246-7761,полотенце,посуда,3,2866.09,425.04
DOC-20250909092246-7761,молоко,бытовая химия,1,4904.23,530.05
DOC-20250909092246-7761,сковорода,канцелярия,1,3667.78,834.09
DOC-20250909092246-7761,сковорода,товары для дома,5,2742.78,661.29
DOC-20250909092246-6324,молоко,посуда,2,4236.35,886.45
DOC-20250909092246-6324,стиральный порошок,посуда,1,1896.58,71.49
DOC-20250909092246-6324,стиральный порошок,текстиль,3,3469.23,312.33
DOC-20250909092246-6324,утюг,бытовая химия,5,4492.28,783.34
DOC-20250909092246-6829,молоко,товары для дома,5,3450.8,717.26
DOC-20250909092246-0542,стиральный порошок,продукты питания,5,4187.24,523.31
DOC-20250909092246-0542,сковорода,канцелярия,1,2990.96,63.08
DOC-20250909092246-4155,молоко,товары для дома,5,1660.23,176.21
DOC-20250909092246-7662,полотенце,бытовая химия,4,392.2,64.47
DOC-20250909092246-7662,стиральный порошок,текстиль,3,1689.85,195.14
DOC-20250909092246-7191,полотенце,продукты питания,5,1435.77,260.61
DOC-20250909092246-7191,полотенце,текстиль,1,412.24,113.56
DOC-20250909092246-7191,сковорода,бытовая химия,4,1311.03,307.8
DOC-20250909092246-7191,ручка,посуда,3,3491.53,551.32
DOC-20250909092246-7191,стиральный порошок,канцелярия,5,4742.87,444.85
DOC-20250909092246-4973,стиральный порошок,продукты питания,2,499.84,32.58
DOC-20250909092246-4973,сковорода,посуда,3,702.93,64.97
DOC-20250909092246-0461,сковорода,товары для дома,3,3258.97,770.99
DOC-20250909092246-0461,полотенце,посуда,1,2526.24,62.89
DOC-20250909092246-4391,стиральный порошок,посуда,3,1822.7,113.79
DOC-20250909092246-4391,сковорода,канцелярия,4,4252.48,634.74
DOC-20250909092246-4391,ручка,продукты питания,1,2134.8,498.38
DOC-20250909092246-4391,ручка,продукты питания,3,3704.29,1022.63
DOC-20250909092246-4391,полотенце,продукты питания,5,1931.76,134.17
DOC-20250909092246-7149,утюг,посуда,3,2835.53,751.73
DOC-20250909092246-7149,утюг,канцелярия,3,4440.21,738.08
DOC-20250909092246-2718,утюг,бытовая химия,3,4425.97,704.03
DOC-20250909092246-2718,молоко,продукты питания,1,4456.53,1273.14
DOC-20250909092246-2718,молоко,товары для дома,3,2615.43,605.47
DOC-20250909092246-2718,сковорода,канцелярия,1,193.11,11.47
DOC-20250909092246-2718,сковорода,текстиль,5,2475.76,553.85
DOC-20250909092246-0143,сковорода,текстиль,2,88.44,17.0
DOC-20250909092246-0143,сковорода,текстиль,4,3175.02,586.96
DOC-20250909092246-9590,полотенце,посуда,1,3491.62,982.39
DOC-20250909092246-9590,ручка,посуда,1,2879.29,213.74
DOC-20250909092246-9590,ручка,канцелярия,4,3902.69,213.01
DOC-20250909092246-9590,сковорода,бытовая химия,5,3164.12,519.28
DOC-20250909092246-9153,полотенце,продукты питания,1,366.11,20.44
DOC-20250909092246-9153,молоко,текстиль,5,3941.84,160.04
DOC-20250909092246-9153,молоко,посуда,4,4655.18,0.45
DOC-20250909092246-9153,молоко,товары для дома,5,3878.02,1162.0
DOC-20250909092246-0087,молоко,товары для дома,2,4920.55,181.51
DOC-20250909092246-0087,полотенце,текстиль,2,1639.34,400.94
DOC-20250909092246-0087,стиральный порошок,посуда,1,970.38,84.31
DOC-20250909092246-0087,полотенце,продукты питания,1,732.33,62.05
DOC-20250909092246-3712,молоко,канцелярия,3,1068.98,74.31
DOC-20250909092246-3712,ручка,канцелярия,2,3706.09,224.15
DOC-20250909092246-3712,ручка,текстиль,4,2214.94,266.3
DOC-20250909092246-5783,полотенце,текстиль,4,3280.96,142.36
DOC-20250909092246-5783,утюг,канцелярия,1,2529.33,609.07
DOC-20250909092246-5783,сковорода,продукты питания,1,983.9,133.06
DOC-20250909092246-5783,сковорода,посуда,5,3325.83,364.54
DOC-20250909092246-8754,молоко,текстиль,3,255.09,61.5
DOC-20250909092246-8754,полотенце,канцелярия,1,3179.8,339.4
DOC-20250909092246-8754,сковорода,продукты питания,4,1226.91,127.07
DOC-20250909092246-4432,молоко,товары для дома,4,2504.18,355.41
DOC-20250909092246-4432,молоко,продукты питания,2,1983.05,242.42
DOC-20250909092246-6004,стиральный порошок,товары для дома,5,1911.75,18.36
DOC-20250909092246-6004,сковорода,бытовая химия,4,912.1,126.82
DOC-20250909092246-6004,полотенце,бытовая химия,4,3730.92,100.6
DOC-20250909092246-6004,молоко,текстиль,2,108.1,3.6
DOC-20250909092246-6004,молоко,товары для дома,5,1750.51,211.37
DOC-20250909092246-4013,молоко,товары для дома,5,4711.37,683.46
DOC-20250909092246-7369,молоко,посуда,1,3847.02,369.01
DOC-20250909092246-7369,полотенце,канцелярия,2,1094.93,209.81
DOC-20250909092246-7098,утюг,канцелярия,2,1452.31,279.71
DOC-20250909092246-7098,полотенце,бытовая химия,3,838.71,28.52
DOC-20250909092246-7098,утюг,канцелярия,2,1413.13,421.44
DOC-20250909092246-5026,стиральный порошок,продукты питания,5,81.34,16.3
DOC-20250909092246-5026,сковорода,продукты питания,1,1578.09,148.28
DOC-20250909092246-5026,сковорода,товары для дома,4,1433.63,175.38
DOC-20250909092246-5026,ручка,текстиль,3,2976.67,123.94
DOC-20250909092246-5026,полотенце,посуда,5,2413.44,470.44
DOC-20250909092246-2524,молоко,бытовая химия,5,3197.02,955.42
DOC-20250909092246-2524,стиральный порошок,посуда,5,795.8,37.25
DOC-20250909092246-2524,полотенце,товары для дома,4,159.37,37.82
DOC-20250909092246-2524,стиральный порошок,посуда,2,4293.53,1166.39
DOC-20250909092246-2524,утюг,текстиль,2,4974.91,521.41
DOC-20250909092246-0238,утюг,товары для дома,3,2567.75,487.27
DOC-20250909092246-0238,полотенце,посуда,2,4516.57,716.12
DOC-20250909092246-2783,утюг,бытовая химия,3,4927.0,736.86
DOC-20250909092246-2783,молоко,текстиль,2,2560.3,635.57
DOC-20250909092246-2783,утюг,текстиль,3,4126.34,1168.15
DOC-20250909092246-2783,молоко,текстиль,4,582.83,62.18
DOC-20250909092246-6181,молоко,товары для дома,2,923.61,131.98
DOC-20250909092246-1554,молоко,посуда,4,2199.96,396.96
DOC-20250909092246-1554,полотенце,бытовая химия,4,4515.16,453.42
DOC-20250909092246-1554,ручка,товары для дома,1,535.6,113.45
DOC-20250909092246-1554,ручка,товары для дома,2,3092.32,221.72
DOC-20250909092246-6326,сковорода,канцелярия,5,3537.48,1026.69
DOC-20250909092246-6326,сковорода,товары для дома,4,3727.09,895.39
DOC-20250909092246-5329,сковорода,бытовая химия,5,2673.77,411.07
DOC-20250909092246-5329,утюг,канцелярия,1,1417.16,370.67
DOC-20250909092246-9123,молоко,посуда,5,230.38,44.7
DOC-20250909092246-2128,утюг,бытовая химия,3,152.52,37.86
DOC-20250909092246-2128,ручка,канцелярия,4,3634.98,700.8
DOC-20250909092246-1655,молоко,посуда,2,250.46,26.96
DOC-20250909092246-1655,полотенце,продукты питания,5,3271.95,102.94
DOC-20250909092246-1655,ручка,товары для дома,3,450.65,22.54
DOC-20250909092246-1655,полотенце,канцелярия,4,1385.05,396.54
DOC-20250909092246-8788,утюг,бытовая химия,5,2222.05,536.12
DOC-20250909092246-8788,сковорода,посуда,1,2429.42,266.39
DOC-20250909092246-2492,полотенце,продукты питания,2,3693.15,93.79
DOC-20250909092246-2492,стиральный порошок,продукты питания,4,2078.55,440.68
DOC-20250909092246-0847,сковорода,продукты питания,5,3904.17,852.72
DOC-20250909092246-0847,сковорода,товары для дома,5,3023.61,698.15
DOC-20250909092246-0847,стиральный порошок,бытовая химия,1,691.5,90.27
DOC-20250909092246-0847,молоко,бытовая химия,4,4916.07,1253.72
DOC-20250909092246-0847,ручка,продукты питания,5,328.08,37.08
DOC-20250909092246-8086,сковорода,посуда,2,1621.67,105.54
DOC-20250909092246-2260,стиральный порошок,товары для дома,2,937.68,49.76
DOC-20250909092246-2260,ручка,продукты питания,1,643.72,60.7
DOC-20250909092246-2260,полотенце,текстиль,1,578.13,105.91
DOC-20250909092246-2315,стиральный порошок,канцелярия,2,2522.46,254.53
