doc_id,item,category,amount,price,discount
DOC-20250909092246-3591,утюг,продукты питания,5,1796.42,264.07
DOC-20250909092246-3591,ручка,бытовая химия,3,1543.83,408.59
DOC-20250909092246-3591,стиральный порошок,канцелярия,5,1413.56,311.3
DOC-20250909092246-9999,молоко,продукты питания,4,4130.23,201.22
DOC-20250909092246-3837,молоко,товары для дома,3,238.76,63.13
DOC-20250909092246-3837,полотенце,продукты питания,1,947.31,64.93
DOC-20250909092246-3837,полотенце,товары для дома,2,882.72,180.37
DOC-20250909092246-3837,молоко,канцелярия,2,3539.54,461.23
DOC-20250909092246-9946,полотенце,канцелярия,5,2260.4,562.11
DOC-20250909092246-9946,полотенце,посуда,2,901.97,151.14
DOC-20250909092246-9946,стиральный порошок,бытовая химия,4,3903.01,1048.2
DOC-20250909092246-0812,молоко,бытовая химия,3,498.75,70.62
DOC-20250909092246-0812,утюг,канцелярия,3,2625.33,653.35
DOC-20250909092246-0812,утюг,продукты питания,4,2812.56,296.02
DOC-20250909092246-0423,сковорода,канцелярия,4,3604.28,604.45
DOC-20250909092246-0423,молоко,продукты питания,1,2146.88,441.19
DOC-20250909092246-0423,ручка,товары для дома,2,4252.7,998.32
DOC-20250909092246-7317,ручка,продукты питания,2,2475.19,684.87
DOC-20250909092246-7482,полотенце,текстиль,3,3751.64,494.15
DOC-20250909092246-6752,сковорода,продукты питания,1,4461.58,1162.34
DOC-20250909092246-6752,стиральный порошок,товары для дома,2,2926.55,609.23
DOC-20250909092246-0189,молоко,бытовая химия,2,2830.61,192.03
DOC-20250909092246-0189,утюг,бытовая химия,3,2440.66,382.61
DOC-20250909092246-4065,полотенце,продукты питания,1,1262.75,335.37
DOC-20250909092246-2906,сковорода,канцелярия,2,2925.36,430.93
DOC-20250909092246-2906,стиральный порошок,продукты питания,1,2213.12,655.91
DOC-20250909092246-2906,молоко,посуда,5,2114.04,491.6
DOC-20250909092246-2906,молоко,текстиль,2,3035.14,286.88
DOC-20250909092246-9856,утюг,текстиль,1,3821.76,1082.88
DOC-20250909092246-9856,полотенце,товары для дома,3,4962.27,386.91
DOC-20250909092246-9856,молоко,продукты питания,1,2766.0,696.72
DOC-20250909092246-0879,стиральный порошок,продукты питания,4,3905.64,787.52
DOC-20250909092246-0879,ручка,текстиль,5,4674.52,933.69
DOC-20250909092246-0879,сковорода,продукты питания,1,4938.5,1317.09
DOC-20250909092246-0879,молоко,товары для дома,4,1536.05,365.02
DOC-20250909092246-6861,стиральный порошок,бытовая химия,4,2493.01,42.94
DOC-20250909092246-0514,ручка,продукты питания,5,3899.18,126.85
DOC-20250909092246-0514,ручка,текстиль,3,2165.76,592.93
DOC-20250909092246-0514,полотенце,товары для дома,4,2550.59,300.82
DOC-20250909092246-0514,стиральный порошок,товары для дома,2,455.19,74.89
DOC-20250909092246-9773,ручка,продукты питания,5,3067.89,770.67
DOC-20250909092246-9773,полотенце,товары для дома,5,2380.26,249.63
DOC-20250909092246-6017,молоко,продукты питания,4,2720.32,129.5
DOC-20250909092246-6017,полотенце,канцелярия,5,4651.87,1073.74
DOC-20250909092246-6017,полотенце,продукты питания,2,2699.62,741.78
DOC-20250909092246-4930,ручка,бытовая химия,3,2107.97,452.35
DOC-20250909092246-4930,стиральный порошок,канцелярия,2,1571.14,237.54
DOC-20250909092246-4930,ручка,продукты питания,4,1025.05,185.76
DOC-20250909092246-4930,молоко,канцелярия,5,2606.75,119.83
DOC-20250909092246-4930,молоко,товары для дома,2,1172.83,68.12
DOC-20250909092246-7820,полотенце,текстиль,5,4068.86,280.53
DOC-20250909092246-7820,молоко,продукты питания,4,4980.63,178.97
DOC-20250909092246-7820,сковорода,посуда,1,957.37,188.28
DOC-20250909092246-7820,молоко,текстиль,3,2861.8,135.36
DOC-20250909092246-3042,ручка,канцелярия,2,2944.69,300.56
DOC-20250909092246-4664,утюг,товары для дома,4,3494.03,574.4
DOC-20250909092246-4664,стиральный порошок,бытовая химия,3,3747.64,25.59
DOC-20250909092246-3329,утюг,товары для дома,3,2777.04,707.55
DOC-20250909092246-3329,утюг,канцелярия,2,883.27,240.73
DOC-20250909092246-3329,полотенце,канцелярия,4,1203.98,193.55
DOC-20250909092246-6697,утюг,бытовая химия,2,3762.04,952.76
DOC-20250909092246-6697,полотенце,текстиль,3,4305.87,745.64
DOC-20250909092246-6697,стиральный порошок,текстиль,4,4403.72,237.98
DOC-20250909092246-6697,утюг,бытовая химия,1,4930.19,743.43
DOC-20250909092246-6697,полотенце,канцелярия,2,4241.2,333.24
DOC-20250909092246-9330,стиральный порошок,канцелярия,4,3223.75,962.18
DOC-20250909092246-9330,полотенце,канцелярия,5,2328.59,104.36
DOC-20250909092246-9330,утюг,текстиль,1,1473.24,318.12
DOC-20250909092246-3233,ручка,канцелярия,4,4594.89,959.72
DOC-20250909092246-3233,молоко,продукты питания,3,4232.01,1158.43
DOC-20250909092246-3233,ручка,продукты питания,5,313.78,10.09
DOC-20250909092246-3233,стиральный порошок,канцелярия,4,331.07,43.54
DOC-20250909092246-1649,полотенце,посуда,3,241.68,8.18
DOC-20250909092246-5000,стиральный порошок,продукты питания,5,2029.83,3.25
DOC-20250909092246-5000,полотенце,канцелярия,1,4013.27,1147.78
DOC-20250909092246-2685,ручка,посуда,4,738.49,140.86
DOC-20250909092246-2685,сковорода,бытовая химия,5,3758.38,214.6
DOC-20250909092246-2685,сковорода,товары для дома,4,4597.46,180.23
DOC-20250909092246-2685,сковорода,бытовая химия,1,1674.43,369.83
DOC-20250909092246-2685,ручка,посуда,4,3281.5,433.46
DOC-20250909092246-5705,сковорода,канцелярия,5,4136.77,679.05
DOC-20250909092246-6875,ручка,текстиль,1,1929.76,176.39
DOC-20250909092246-6875,ручка,продукты питания,3,1591.05,457.94
DOC-20250909092246-6875,полотенце,бытовая химия,1,1486.37,157.86
DOC-20250909092246-9655,сковорода,текстиль,1,2497.21,516.15
DOC-20250909092246-9655,ручка,канцелярия,4,1121.02,194.44
DOC-20250909092246-7677,ручка,посуда,1,2858.5,92.1
DOC-20250909092246-7677,сковорода,канцелярия,3,4131.49,188.27
DOC-20250909092246-7677,полотенце,продукты питания,2,4306.4,466.75
DOC-20250909092246-7677,стиральный порошок,бытовая химия,2,1623.05,33.98
DOC-20250909092246-2239,полотенце,канцелярия,1,1755.6,209.42
DOC-20250909092246-2239,молоко,текстиль,2,2041.65,132.4
DOC-20250909092246-2239,сковорода,канцелярия,2,1416.54,201.18
DOC-20250909092246-2239,полотенце,посуда,5,1926.47,356.69
DOC-20250909092246-8001,полотенце,товары для дома,5,3956.39,587.5
DOC-20250909092246-8001,полотенце,бытовая химия,5,3377.31,839.89
DOC-20250909092246-0986,сковорода,бытовая химия,5,775.21,118.28
DOC-20250909092246-5430,полотенце,бытовая химия,3,2037.55,229.62
DOC-20250909092246-5430,полотенце,текстиль,4,2034.05,281.45
DOC-20250909092246-5430,молоко,товары для дома,5,994.51,181.86
DOC-20250909092246-0459,утюг,текстиль,3,4498.6,786.52
DOC-20250909092246-0459,полотенце,бытовая химия,2,4984.71,1311.21
DOC-20250909092246-0459,утюг,посуда,2,2991.79,663.57
DOC-20250909092246-0459,молоко,текстиль,5,4898.46,1449.2
DOC-20250909092246-0459,утюг,канцелярия,5,1240.95,202.82
DOC-20250909092246-3669,полотенце,канцелярия,3,4154.39,35.58
DOC-20250909092246-3669,полотенце,бытовая химия,3,920.56,213.81
DOC-20250909092246-2453,сковорода,текстиль,5,441.96,93.36
DOC-20250909092246-2453,ручка,текстиль,2,385.15,97.68
DOC-20250909092246-2453,ручка,текстиль,5,1109.3,261.45
DOC-20250909092246-1871,стиральный порошок,текстиль,3,288.0,72.5
DOC-20250909092246-1871,стиральный порошок,текстиль,3,2944.65,552.2
DOC-20250909092246-1871,утюг,текстиль,5,3404.32,381.16
DOC-20250909092246-1871,молоко,текстиль,3,2120.8,630.95
DOC-20250909092246-2715,ручка,посуда,4,1436.33,373.55
DOC-20250909092246-8699,ручка,товары для дома,4,141.39,8.84
DOC-20250909092246-8699,сковорода,текстиль,2,4989.65,883.58
DOC-20250909092246-8699,полотенце,канцелярия,4,594.56,94.92
DOC-20250909092246-8699,молоко,бытовая химия,5,3773.41,583.51
DOC-20250909092246-4046,стиральный порошок,товары для дома,3,1721.83,368.69
DOC-20250909092246-4046,молоко,канцелярия,5,638.3,2.16
DOC-20250909092246-4046,стиральный порошок,посуда,3,1683.34,131.95
DOC-20250909092246-4046,сковорода,товары для дома,1,2727.73,1.5
DOC-20250909092246-4046,ручка,посуда,1,132.45,10.36
DOC-20250909092246-5518,сковорода,бытовая химия,3,844.0,3.29
DOC-20250909092246-3808,полотенце,бытовая химия,1,4333.99,941.22
DOC-20250909092246-3808,ручка,бытовая химия,1,1477.22,317.46
DOC-20250909092246-3808,стиральный порошок,текстиль,5,1019.99,3.49
DOC-20250909092246-3808,ручка,канцелярия,5,3237.83,797.84
DOC-20250909092246-0792,утюг,продукты питания,4,3751.04,692.42
DOC-20250909092246-0792,сковорода,товары для дома,5,653.63,48.39
DOC-20250909092246-7237,сковорода,канцелярия,4,3626.01,773.49
DOC-20250909092246-7237,полотенце,товары для дома,2,963.86,219.97
DOC-20250909092246-7237,ручка,текстиль,1,3768.85,524.36
DOC-20250909092246-4240,утюг,продукты питания,3,1215.84,94.58
DOC-20250909092246-4240,молоко,текстиль,4,1947.41,326.72
DOC-20250909092246-4240,стиральный порошок,текстиль,4,3265.39,315.71
DOC-20250909092246-4240,утюг,текстиль,1,3721.32,926.26
DOC-20250909092246-3154,утюг,бытовая химия,5,264.29,55.51
DOC-20250909092246-3154,ручка,бытовая химия,3,1346.84,211.34
DOC-20250909092246-3154,сковорода,текстиль,4,4802.78,801.12
DOC-20250909092246-9166,полотенце,текстиль,4,1318.76,254.4
DOC-20250909092246-9166,молоко,продукты питания,5,4227.65,742.55
DOC-20250909092246-9166,молоко,посуда,2,2552.8,268.02
DOC-20250909092246-5237,утюг,текстиль,1,765.28,30.6
DOC-20250909092246-5237,полотенце,товары для дома,4,1944.15,566.14
DOC-20250909092246-5237,стиральный порошок,текстиль,5,3602.78,143.66
DOC-20250909092246-6331,сковорода,текстиль,3,2982.43,178.91
DOC-20250909092246-3472,молоко,канцелярия,2,820.02,152.75
DOC-20250909092246-3472,сковорода,продукты питания,2,2159.16,63.98
DOC-20250909092246-3472,сковорода,товары для дома,1,345.66,12.03
DOC-20250909092246-3472,молоко,товары для дома,2,2477.26,26.57
DOC-20250909092246-4364,утюг,продукты питания,3,1228.23,105.53
DOC-20250909092246-4364,ручка,продукты питания,2,3548.84,276.27
DOC-20250909092246-2055,сковорода,продукты питания,2,3558.76,19.89
DOC-20250909092246-2055,сковорода,продукты питания,3,2861.09,255.15
DOC-20250909092246-9879,сковорода,товары для дома,3,1297.23,99.05
DOC-20250909092246-9879,молоко,текстиль,2,3875.35,1.12
DOC-20250909092246-9879,молоко,текстиль,5,950.02,209.87
DOC-20250909092246-9879,ручка,товары для дома,4,1266.83,328.17
DOC-20250909092246-9879,молоко,бытовая химия,4,4982.24,1211.84
DOC-20250909092246-3434,стиральный порошок,текстиль,3,3573.92,222.6
DOC-20250909092246-3434,полотенце,бытовая химия,2,757.16,125.66
DOC-20250909092246-3434,утюг,посуда,5,455.0,75.15
DOC-20250909092246-5586,утюг,товары для дома,4,1302.8,98.41
DOC-20250909092246-5586,стиральный порошок,продукты питания,1,3973.76,307.53
DOC-20250909092246-5586,ручка,текстиль,5,2809.38,446.52
DOC-20250909092246-0602,утюг,товары для дома,4,193.61,40.72
DOC-20250909092246-0602,молоко,продукты питания,3,701.33,209.49
DOC-20250909092246-0602,ручка,продукты питания,3,350.23,23.97
DOC-20250909092246-0602,сковорода,посуда,1,1368.98,86.74
DOC-20250909092246-0602,молоко,бытовая химия,3,4620.68,865.68
DOC-20250909092246-4698,полотенце,текстиль,4,4154.36,519.63
DOC-20250909092246-4698,ручка,товары для дома,4,107.03,1.81
DOC-20250909092246-4698,ручка,канцелярия,5,3577.38,590.11
DOC-20250909092246-4698,стиральный порошок,продукты питания,2,2778.86,475.61
DOC-20250909092246-4698,сковорода,продукты питания,4,835.47,20.22
DOC-20250909092246-4762,полотенце,текстиль,4,2993.34,673.13
DOC-20250909092246-4762,сковорода,бытовая химия,3,4467.56,1132.49
DOC-20250909092246-4762,стиральный порошок,бытовая химия,5,399.84,27.53
DOC-20250909092246-3570,сковорода,посуда,1,1253.9,348.58
DOC-20250909092246-3570,молоко,бытовая химия,3,1403.7,364.87
DOC-20250909092246-3570,сковорода,канцелярия,2,1886.49,220.05
DOC-20250909092246-3570,ручка,продукты питания,1,545.35,29.72
DOC-20250909092246-3570,полотенце,бытовая химия,1,1538.66,327.37
DOC-20250909092246-3634,сковорода,продукты питания,1,382.5,39.05
DOC-20250909092246-3634,ручка,бытовая химия,4,2367.53,561.48
DOC-20250909092246-7407,ручка,посуда,4,3423.5,861.16
DOC-20250909092246-7407,молоко,канцелярия,4,232.2,53.72
DOC-20250909092246-7407,молоко,продукты питания,2,2411.41,105.53
DOC-20250909092246-7407,утюг,текстиль,3,3338.38,621.23
DOC-20250909092246-7407,молоко,продукты питания,2,2356.63,76.95
DOC-20250909092246-0162,стиральный порошок,текстиль,3,1787.39,375.09
DOC-20250909092246-0162,утюг,текстиль,2,4368.25,281.03
DOC-20250909092246-0162,полотенце,канцелярия,2,3043.26,727.26
DOC-20250909092246-0162,стиральный порошок,канцелярия,1,4345.49,187.94
DOC-20250909092246-1054,стиральный порошок,товары для дома,5,4567.22,793.95
DOC-20250909092246-1054,стиральный порошок,текстиль,1,4867.8,388.92
DOC-20250909092246-7116,полотенце,посуда,3,1434.86,10.84
DOC-20250909092246-7116,утюг,канцелярия,2,1522.39,258.49
DOC-20250909092246-7116,утюг,текстиль,1,1824.21,156.17
DOC-20250909092246-5841,полотенце,бытовая химия,5,1968.75,403.93
DOC-20250909092246-5841,полотенце,канцелярия,1,138.74,14.33
DOC-20250909092246-5841,молоко,текстиль,5,4475.62,139.22
DOC-20250909092246-5841,ручка,товары для дома,2,3743.06,1119.46
DOC-20250909092246-5841,молоко,канцелярия,2,402.21,12.11
DOC-20250909092246-8719,сковорода,продукты питания,3,702.22,103.65
DOC-20250909092246-8719,сковорода,продукты питания,3,2558.58,758.45
DOC-20250909092246-6705,сковорода,посуда,4,2398.58,465.32
DOC-20250909092246-6705,ручка,продукты питания,2,1981.31,462.76
DOC-20250909092246-6705,полотенце,текстиль,4,577.87,51.83
DOC-20250909092246-6705,стиральный порошок,канцелярия,2,3122.27,537.43
DOC-20250909092246-6705,ручка,продукты питания,2,1316.5,101.26
DOC-20250909092246-7891,сковорода,товары для дома,5,3174.46,678.06
DOC-20250909092246-7891,утюг,бытовая химия,4,1053.05,82.08
DOC-20250909092246-7891,сковорода,текстиль,2,1090.33,105.41
DOC-20250909092246-7891,ручка,посуда,4,4803.98,745.43
DOC-20250909092246-7891,утюг,канцелярия,3,2981.97,343.6
DOC-20250909092246-3777,полотенце,бытовая химия,5,621.74,59.54
DOC-20250909092246-1036,полотенце,продукты питания,4,4455.31,1257.18
DOC-20250909092246-1036,молоко,товары для дома,1,961.47,35.16
DOC-20250909092246-1036,сковорода,продукты питания,4,2162.77,587.86
DOC-20250909092246-1036,стиральный порошок,посуда,5,4124.81,1209.55
DOC-20250909092246-8525,полотенце,продукты питания,3,3197.92,807.05
DOC-20250909092246-8525,утюг,текстиль,4,2782.22,634.87
DOC-20250909092246-8525,ручка,товары для дома,1,4389.25,1281.29
DOC-20250909092246-8525,сковорода,бытовая химия,4,1112.77,59.03
DOC-20250909092246-8525,полотенце,канцелярия,4,4528.18,1227.67
DOC-20250909092246-2226,стиральный порошок,товары для дома,3,4567.18,962.61
DOC-20250909092246-2226,стиральный порошок,канцелярия,3,196.8,47.44
DOC-20250909092246-2226,стиральный порошок,посуда,5,1269.69,4.2
DOC-20250909092246-3185,стиральный порошок,текстиль,5,1730.48,358.44
DOC-20250909092246-3185,сковорода,канцелярия,5,3618.77,123.01
DOC-20250909092246-1808,полотенце,текстиль,2,2047.27,250.01
DOC-20250909092246-5931,ручка,продукты питания,3,3580.26,774.96
DOC-20250909092246-5931,ручка,бытовая химия,5,213.99,47.08
DOC-20250909092246-5931,ручка,канцелярия,4,3054.89,193.74
DOC-20250909092246-5931,ручка,продукты питания,5,808.25,159.23
