doc_id,item,category,amount,price,discount
DOC-20250909092246-1193,молоко,товары для дома,4,3977.09,814.1
DOC-20250909092246-1193,ручка,канцелярия,2,948.1,234.62
DOC-20250909092246-6003,полотенце,товары для дома,5,170.42,11.48
DOC-20250909092246-5603,утюг,посуда,1,2511.97,59.98
DOC-20250909092246-5603,утюг,текстиль,2,3839.85,966.6
DOC-20250909092246-5603,стиральный порошок,канцелярия,4,3950.62,873.65
DOC-20250909092246-6956,утюг,текстиль,4,4537.36,217.37
DOC-20250909092246-6956,полотенце,бытовая химия,4,1552.03,116.71
DOC-20250909092246-0499,полотенце,текстиль,1,1072.18,25.55
DOC-20250909092246-0499,сковорода,канцелярия,2,774.24,96.92
DOC-20250909092246-0499,полотенце,текстиль,5,2930.94,610.7
DOC-20250909092246-0499,ручка,посуда,5,3718.25,114.0
DOC-20250909092246-0499,утюг,бытовая химия,4,1241.45,357.91
DOC-20250909092246-5470,полотенце,товары для дома,1,2632.97,412.89
DOC-20250909092246-5470,ручка,текстиль,2,3260.43,538.95
DOC-20250909092246-5470,стиральный порошок,текстиль,2,1378.08,71.09
DOC-20250909092246-5470,утюг,канцелярия,5,3190.55,160.85
DOC-20250909092246-5470,утюг,посуда,1,3385.6,81.65
DOC-20250909092246-8857,молоко,текстиль,2,3773.46,1002.17
DOC-20250909092246-8857,полотенце,бытовая химия,3,4080.55,210.5
DOC-20250909092246-8869,полотенце,посуда,1,4784.89,32.43
DOC-20250909092246-8869,ручка,посуда,5,4855.82,355.41
DOC-20250909092246-8667,сковорода,канцелярия,2,1991.18,266.2
DOC-20250909092246-8296,молоко,продукты питания,1,2324.44,478.55
DOC-20250909092246-8296,утюг,посуда,2,2184.25,177.9
DOC-20250909092246-4431,утюг,товары для дома,2,1948.37,234.6
DOC-20250909092246-4431,сковорода,текстиль,1,2042.68,540.15
DOC-20250909092246-7191,стиральный порошок,канцелярия,1,813.07,59.14
DOC-20250909092246-7191,ручка,продукты питания,3,3350.09,248.54
DOC-20250909092246-7191,молоко,товары для дома,5,1133.48,114.93
DOC-20250909092246-1543,утюг,текстиль,1,4556.73,367.53
DOC-20250909092246-1543,утюг,посуда,5,726.15,171.43
DOC-20250909092246-3177,полотенце,бытовая химия,1,2073.42,118.86
DOC-20250909092246-3177,молоко,товары для дома,4,2359.0,82.91
DOC-20250909092246-3177,полотенце,посуда,5,3027.48,28.49
DOC-20250909092246-3177,утюг,текстиль,5,2151.71,433.41
DOC-20250909092246-9777,утюг,продукты питания,2,3351.54,828.78
DOC-20250909092246-9777,стиральный порошок,текстиль,3,1888.2,375.12
DOC-20250909092246-9777,ручка,товары для дома,5,1961.99,12.11
DOC-20250909092246-9777,ручка,канцелярия,3,4136.11,248.2
DOC-20250909092246-3954,ручка,посуда,4,3423.01,834.57
DOC-20250909092246-3954,сковорода,канцелярия,3,1729.99,151.12
DOC-20250909092246-3954,утюг,канцелярия,5,4053.02,988.07
DOC-20250909092246-3954,стиральный порошок,товары для дома,1,650.94,30.1
DOC-20250909092246-3954,молоко,канцелярия,3,74.55,6.05
DOC-20250909092246-7458,молоко,посуда,4,4677.19,1238.73
DOC-20250909092246-7458,молоко,текстиль,4,2539.14,607.7
DOC-20250909092246-7458,стиральный порошок,текстиль,2,2376.7,697.47
DOC-20250909092246-7458,утюг,товары для дома,3,3537.78,822.41
DOC-20250909092246-9030,полотенце,посуда,4,2997.0,244.94
DOC-20250909092246-5056,стиральный порошок,продукты питания,4,797.63,82.53
DOC-20250909092246-5056,утюг,продукты питания,4,361.78,49.15
DOC-20250909092246-5056,утюг,продукты питания,4,4961.78,69.13
DOC-20250909092246-8609,полотенце,бытовая химия,1,2407.7,362.77
DOC-20250909092246-8609,утюг,посуда,1,1236.98,262.11
DOC-20250909092246-8609,молоко,бытовая химия,1,2017.09,17.73
DOC-20250909092246-0982,утюг,посуда,4,3584.49,767.66
DOC-20250909092246-0982,полотенце,бытовая химия,3,2679.67,294.15
DOC-20250909092246-0982,сковорода,бытовая химия,1,838.72,42.76
DOC-20250909092246-0982,полотенце,посуда,4,4556.59,1280.45
DOC-20250909092246-6086,сковорода,продукты питания,2,3402.41,986.56
DOC-20250909092246-2692,полотенце,бытовая химия,3,3513.12,231.2
DOC-20250909092246-2692,ручка,продукты питания,3,4106.33,1047.15
DOC-20250909092246-2216,утюг,бытовая химия,5,3618.13,958.85
DOC-20250909092246-1867,сковорода,посуда,4,2963.1,394.49
DOC-20250909092246-1867,ручка,бытовая химия,5,4062.87,456.16
DOC-20250909092246-1867,сковорода,продукты питания,2,1601.94,348.69
DOC-20250909092246-1867,ручка,канцелярия,2,2324.32,42.05
DOC-20250909092246-1234,молоко,посуда,5,2684.93,743.6
DOC-20250909092246-2366,молоко,посуда,4,500.54,113.61
DOC-20250909092246-2366,полотенце,продукты питания,4,2418.97,57.02
DOC-20250909092246-7371,ручка,бытовая химия,5,1614.17,338.23
DOC-20250909092246-3305,сковорода,текстиль,2,763.22,150.47
DOC-20250909092246-3305,молоко,посуда,4,1125.3,92.22
DOC-20250909092246-3305,молоко,бытовая химия,5,3154.06,143.6
DOC-20250909092246-3305,утюг,продукты питания,4,610.41,77.75
DOC-20250909092246-3305,полотенце,продукты питания,2,2094.31,307.23
DOC-20250909092246-3480,стиральный порошок,посуда,1,3232.94,388.44
DOC-20250909092246-3480,полотенце,товары для дома,4,1879.74,304.19
DOC-20250909092246-3480,стиральный порошок,посуда,5,2336.11,475.82
DOC-20250909092246-3480,ручка,канцелярия,5,801.23,95.19
DOC-20250909092246-4883,полотенце,продукты питания,5,4001.51,418.64
DOC-20250909092246-4883,утюг,бытовая химия,2,4600.98,57.98
DOC-20250909092246-4883,утюг,посуда,2,4403.74,779.05
DOC-20250909092246-4883,молоко,канцелярия,1,3377.97,561.35
DOC-20250909092246-8893,стиральный порошок,продукты питания,4,3055.87,761.22
DOC-20250909092246-8893,стиральный порошок,продукты питания,5,1023.15,304.04
DOC-20250909092246-4760,молоко,товары для дома,2,3153.12,7.62
DOC-20250909092246-4760,стиральный порошок,продукты питания,3,4018.14,911.63
DOC-20250909092246-4760,ручка,товары для дома,1,4701.62,11.17
DOC-20250909092246-2067,ручка,товары для дома,3,203.78,24.56
DOC-20250909092246-2067,ручка,посуда,4,4855.37,813.84
DOC-20250909092246-2067,сковорода,товары для дома,3,1771.59,41.12
DOC-20250909092246-2067,полотенце,бытовая химия,2,3038.06,512.4
DOC-20250909092246-5188,стиральный порошок,текстиль,2,1007.3,115.86
DOC-20250909092246-5188,сковорода,продукты питания,3,2856.33,726.02
DOC-20250909092246-5188,молоко,бытовая химия,3,2534.55,635.95
DOC-20250909092246-5188,ручка,канцелярия,5,3843.31,424.55
DOC-20250909092246-6355,полотенце,канцелярия,2,2788.07,619.85
DOC-20250909092246-6355,ручка,продукты питания,3,3581.33,402.46
DOC-20250909092246-6355,утюг,товары для дома,2,2228.87,50.81
DOC-20250909092246-6355,утюг,бытовая химия,5,2415.41,187.48
DOC-20250909092246-6355,сковорода,текстиль,1,3737.4,140.82
DOC-20250909092246-5619,полотенце,канцелярия,3,3206.92,30.69
DOC-20250909092246-5619,сковорода,текстиль,2,4496.42,268.05
DOC-20250909092246-5619,молоко,посуда,3,4149.21,562.08
DOC-20250909092246-9758,молоко,товары для дома,2,1143.76,80.87
DOC-20250909092246-9758,полотенце,бытовая химия,3,380.48,61.7
DOC-20250909092246-9758,молоко,посуда,5,4408.48,1208.75
DOC-20250909092246-2495,молоко,продукты питания,1,817.62,64.28
DOC-20250909092246-2495,сковорода,товары для дома,2,4223.28,1128.63
DOC-20250909092246-2495,полотенце,канцелярия,5,1550.29,392.66
DOC-20250909092246-2495,стиральный порошок,текстиль,2,2631.78,160.55
DOC-20250909092246-2495,полотенце,продукты питания,3,2445.63,369.55
DOC-20250909092246-9029,молоко,бытовая химия,5,162.23,40.01
DOC-20250909092246-9029,молоко,канцелярия,1,1471.43,371.9
DOC-20250909092246-9029,сковорода,канцелярия,1,4697.95,228.89
DOC-20250909092246-9029,молоко,текстиль,5,217.62,55.31
DOC-20250909092246-9029,утюг,продукты питания,5,505.99,135.81
DOC-20250909092246-6866,молоко,бытовая химия,1,1957.23,116.89
DOC-20250909092246-6866,ручка,продукты питания,2,4242.77,855.52
DOC-20250909092246-6866,молоко,текстиль,1,1813.25,1.25
DOC-20250909092246-6866,утюг,бытовая химия,3,887.52,218.88
DOC-20250909092246-9243,молоко,канцелярия,2,2053.92,60.66
DOC-20250909092246-4385,стиральный порошок,текстиль,3,4119.39,550.88
DOC-20250909092246-4385,молоко,продукты питания,3,635.42,154.85
DOC-20250909092246-4385,стиральный порошок,бытовая химия,3,3689.95,149.7
DOC-20250909092246-4385,стиральный порошок,посуда,3,1730.24,19.17
DOC-20250909092246-7812,стиральный порошок,текстиль,2,1266.36,196.5
DOC-20250909092246-7812,утюг,текстиль,2,2071.23,106.58
DOC-20250909092246-0140,стиральный порошок,текстиль,4,710.25,121.89
DOC-20250909092246-0140,сковорода,посуда,5,3462.37,150.37
DOC-20250909092246-0140,сковорода,текстиль,1,2387.7,527.89
DOC-20250909092246-0140,стиральный порошок,бытовая химия,1,713.35,171.08
DOC-20250909092246-0140,сковорода,товары для дома,4,897.9,103.54
DOC-20250909092246-1286,ручка,товары для дома,1,3360.49,275.99
DOC-20250909092246-8996,сковорода,товары для дома,2,852.9,250.9
DOC-20250909092246-8996,ручка,текстиль,3,2872.04,689.53
DOC-20250909092246-9401,ручка,бытовая химия,4,1319.25,93.91
DOC-20250909092246-3404,полотенце,текстиль,5,2797.75,329.02
DOC-20250909092246-4088,ручка,канцелярия,1,4143.4,365.57
DOC-20250909092246-6235,утюг,посуда,5,1939.22,334.21
DOC-20250909092246-6235,сковорода,товары для дома,3,101.08,29.42
DOC-20250909092246-2997,сковорода,продукты питания,5,2439.13,323.78
DOC-20250909092246-9841,утюг,посуда,4,2410.17,418.76
DOC-20250909092246-9841,утюг,текстиль,1,127.2,13.2
DOC-20250909092246-5419,ручка,посуда,5,2849.01,580.82
DOC-20250909092246-5419,утюг,посуда,1,1410.48,10.67
DOC-20250909092246-5136,утюг,канцелярия,1,2643.53,600.03
DOC-20250909092246-5136,полотенце,продукты питания,3,1363.9,3.44
DOC-20250909092246-0576,молоко,товары для дома,1,643.39,89.09
DOC-20250909092246-0576,молоко,бытовая химия,4,4477.53,302.76
DOC-20250909092246-5976,ручка,текстиль,5,3820.65,826.09
DOC-20250909092246-5976,сковорода,канцелярия,1,3117.11,179.45
DOC-20250909092246-5976,утюг,продукты питания,1,4976.77,1077.28
DOC-20250909092246-1556,полотенце,продукты питания,4,745.93,47.32
DOC-20250909092246-1556,молоко,текстиль,4,4844.36,1444.31
DOC-20250909092246-1556,стиральный порошок,товары для дома,4,1366.94,77.39
DOC-20250909092246-1556,стиральный порошок,продукты питания,1,3889.28,972.67
DOC-20250909092246-0909,полотенце,продукты питания,4,2788.95,353.29
DOC-20250909092246-0909,ручка,канцелярия,3,4506.77,1179.12
DOC-20250909092246-0909,утюг,продукты питания,5,1775.19,164.1
DOC-20250909092246-0909,полотенце,продукты питания,4,259.99,50.95
DOC-20250909092246-3209,ручка,текстиль,2,3984.69,1169.93
DOC-20250909092246-3209,стиральный порошок,товары для дома,2,4041.06,616.02
DOC-20250909092246-2517,полотенце,посуда,1,1553.02,435.94
DOC-20250909092246-2517,молоко,продукты питания,3,1399.97,258.3
DOC-20250909092246-2517,ручка,посуда,3,2273.6,21.69
DOC-20250909092246-5891,молоко,посуда,1,2881.01,563.67
DOC-20250909092246-2907,полотенце,посуда,2,1027.02,283.5
DOC-20250909092246-2907,утюг,канцелярия,1,682.68,10.33
DOC-20250909092246-2907,сковорода,канцелярия,3,418.39,111.05
DOC-20250909092246-1805,стиральный порошок,посуда,2,4221.62,662.32
DOC-20250909092246-7679,ручка,текстиль,5,2265.91,364.66
DOC-20250909092246-7679,стиральный порошок,бытовая химия,4,3803.39,182.53
DOC-20250909092246-7679,ручка,продукты питания,3,4622.94,384.55
DOC-20250909092246-7572,сковорода,текстиль,1,2659.02,683.55
DOC-20250909092246-7572,полотенце,канцелярия,4,493.06,91.95
DOC-20250909092246-7572,полотенце,канцелярия,4,1827.5,336.5
DOC-20250909092246-1907,ручка,канцелярия,5,2873.05,479.68
DOC-20250909092246-1907,молоко,посуда,5,3536.19,218.93
DOC-20250909092246-1907,молоко,продукты питания,1,3725.37,839.04
DOC-20250909092246-6336,полотенце,канцелярия,4,1706.59,156.91
DOC-20250909092246-6336,стиральный порошок,продукты питания,5,1844.6,222.68
DOC-20250909092246-6336,стиральный порошок,бытовая химия,3,1078.22,88.51
DOC-20250909092246-0583,стиральный порошок,текстиль,1,2988.75,507.14
DOC-20250909092246-0583,полотенце,бытовая химия,1,2325.92,510.57
DOC-20250909092246-0583,полотенце,бытовая химия,4,2807.66,640.38
DOC-20250909092246-0583,стиральный порошок,посуда,5,4335.56,501.99
DOC-20250909092246-5907,молоко,посуда,1,2622.13,439.58
DOC-20250909092246-5907,стиральный порошок,канцелярия,3,3539.62,193.8
DOC-20250909092246-5907,стиральный порошок,посуда,3,1744.16,469.03
DOC-20250909092246-5907,утюг,товары для дома,1,2896.74,70.8
DOC-20250909092246-6318,ручка,текстиль,2,679.73,11.69
DOC-20250909092246-6318,полотенце,канцелярия,3,2520.04,72.88
DOC-20250909092246-6318,ручка,текстиль,4,4601.62,942.86
DOC-20250909092246-8782,стиральный порошок,продукты питания,5,1984.0,164.66
DOC-20250909092246-1298,утюг,посуда,3,4119.21,139.73
DOC-20250909092246-1298,утюг,канцелярия,2,72.62,21.4
DOC-20250909092246-1298,утюг,бытовая химия,5,1785.66,435.8
DOC-20250909092246-1298,молоко,посуда,4,3962.0,547.28
DOC-20250909092246-1298,ручка,продукты питания,2,3500.32,687.51
DOC-20250909092246-0632,сковорода,бытовая химия,2,3343.22,487.29
DOC-20250909092246-0632,ручка,бытовая химия,4,1652.48,361.54
DOC-20250909092246-0632,ручка,продукты питания,1,1469.36,24.91
DOC-20250909092246-0632,сковорода,канцелярия,5,3918.86,45.05
DOC-20250909092246-2739,молоко,посуда,3,2081.01,332.92
DOC-20250909092246-2739,молоко,канцелярия,4,1525.04,62.87
DOC-20250909092246-2739,сковорода,текстиль,5,3034.86,131.65
DOC-20250909092246-2739,стиральный порошок,бытовая химия,5,4006.23,874.84
DOC-20250909092246-2739,сковорода,канцелярия,3,2173.73,131.84
DOC-20250909092246-8693,утюг,канцелярия,2,4961.99,1141.7
DOC-20250909092246-8693,ручка,товары для дома,4,2725.12,210.48
DOC-20250909092246-8693,стиральный порошок,текстиль,2,1126.78,184.81
DOC-20250909092246-8693,ручка,посуда,1,3579.59,148.91
DOC-20250909092246-1786,стиральный порошок,бытовая химия,5,1773.63,220.21
DOC-20250909092246-1786,полотенце,канцелярия,3,4012.68,229.65
DOC-20250909092246-1786,стиральный порошок,канцелярия,1,3227.11,510.71
DOC-20250909092246-1786,полотенце,бытовая химия,5,4423.16,9.15
DOC-20250909092246-1255,ручка,канцелярия,1,2508.56,533.52
DOC-20250909092246-6154,сковорода,текстиль,1,1781.26,415.77
DOC-20250909092246-6154,полотенце,текстиль,3,1464.23,386.57
DOC-20250909092246-6154,утюг,посуда,2,2181.81,65.81
DOC-20250909092246-6154,утюг,посуда,2,285.82,5.49
DOC-20250909092246-4952,стиральный порошок,канцелярия,2,2622.8,540.33
DOC-20250909092246-4952,молоко,продукты питания,5,4442.59,219.74
DOC-20250909092246-4952,полотенце,посуда,3,4064.78,312.25
DOC-20250909092246-4952,молоко,продукты питания,4,2651.28,53.56
DOC-20250909092246-0551,ручка,канцелярия,5,187.1,20.46
DOC-20250909092246-0551,молоко,текстиль,3,2258.19,48.81
DOC-20250909092246-0551,сковорода,бытовая химия,2,4330.29,403.3
DOC-20250909092246-3515,утюг,бытовая химия,5,4289.99,1030.3
DOC-20250909092246-3515,стиральный порошок,продукты питания,3,2726.14,323.98
DOC-20250909092246-3515,сковорода,товары для дома,4,86.59,7.17
DOC-20250909092246-3515,молоко,текстиль,1,611.61,101.89
DOC-20250909092246-3659,молоко,бытовая химия,2,1524.83,414.31
DOC-20250909092246-2045,стиральный порошок,бытовая химия,1,4272.36,639.34
DOC-20250909092246-2045,молоко,канцелярия,1,3851.01,44.89
DOC-20250909092246-2045,утюг,продукты питания,2,191.56,27.02
DOC-20250909092246-7772,полотенце,бытовая химия,3,3753.22,774.27
DOC-20250909092246-9666,ручка,канцелярия,5,3702.32,1052.0
DOC-20250909092246-9666,ручка,посуда,5,1891.57,514.93
DOC-20250909092246-9666,утюг,посуда,1,3466.14,485.09
DOC-20250909092246-9666,стиральный порошок,посуда,2,2578.28,431.6
DOC-20250909092246-6054,утюг,текстиль,1,4502.68,527.04
DOC-20250909092246-6054,молоко,продукты питания,2,1007.43,162.39
DOC-20250909092246-2193,утюг,бытовая химия,4,648.04,26.42
