doc_id,item,category,amount,price,discount
DOC-20250909092246-7305,утюг,канцелярия,2,2132.01,353.92
DOC-20250909092246-7305,полотенце,товары для дома,1,4969.93,80.09
DOC-20250909092246-7305,сковорода,посуда,5,1358.56,172.62
DOC-20250909092246-6520,молоко,товары для дома,4,3083.78,535.5
DOC-20250909092246-6520,ручка,текстиль,1,1861.03,239.12
DOC-20250909092246-6520,молоко,канцелярия,3,3476.29,872.64
DOC-20250909092246-6964,полотенце,посуда,4,868.71,186.57
DOC-20250909092246-6964,ручка,текстиль,3,2371.04,29.63
DOC-20250909092246-6684,ручка,канцелярия,4,1942.58,142.11
DOC-20250909092246-6684,сковорода,текстиль,5,173.29,22.72
DOC-20250909092246-6684,стиральный порошок,канцелярия,3,4492.38,742.19
DOC-20250909092246-6684,полотенце,бытовая химия,1,4859.9,333.28
DOC-20250909092246-6684,ручка,бытовая химия,3,4161.95,875.8
DOC-20250909092246-8319,стиральный порошок,канцелярия,1,1565.01,460.3
DOC-20250909092246-8319,стиральный порошок,бытовая химия,2,121.67,16.29
DOC-20250909092246-8319,ручка,канцелярия,4,3946.2,682.98
DOC-20250909092246-7434,ручка,текстиль,5,515.4,33.82
DOC-20250909092246-6935,молоко,бытовая химия,1,1308.98,153.48
DOC-20250909092246-4494,молоко,посуда,1,1494.06,118.03
DOC-20250909092246-4494,утюг,продукты питания,2,1195.72,154.17
DOC-20250909092246-4494,утюг,продукты питания,2,179.31,0.81
DOC-20250909092246-3710,утюг,товары для дома,2,1006.29,225.51
DOC-20250909092246-3710,сковорода,продукты питания,1,3357.92,987.46
DOC-20250909092246-8026,сковорода,текстиль,2,415.82,93.55
DOC-20250909092246-8026,ручка,текстиль,1,82.01,0.04
DOC-20250909092246-8026,стиральный порошок,текстиль,3,1620.04,43.88
DOC-20250909092246-1347,стиральный порошок,канцелярия,4,1783.47,122.29
DOC-20250909092246-1347,утюг,продукты питания,2,199.98,11.14
DOC-20250909092246-1347,стиральный порошок,посуда,4,2444.35,170.05
DOC-20250909092246-1347,стиральный порошок,бытовая химия,5,3406.75,870.3
DOC-20250909092246-0763,полотенце,канцелярия,3,830.98,212.65
DOC-20250909092246-0763,полотенце,канцелярия,3,1417.61,185.9
DOC-20250909092246-0763,сковорода,товары для дома,5,3514.75,324.06
DOC-20250909092246-0311,стиральный порошок,канцелярия,4,4269.5,950.38
DOC-20250909092246-0311,стиральный порошок,продукты питания,4,1477.12,190.47
DOC-20250909092246-0311,полотенце,бытовая химия,2,4069.48,504.46
DOC-20250909092246-8777,ручка,посуда,2,1481.32,136.84
DOC-20250909092246-2634,утюг,канцелярия,2,3004.71,608.67
DOC-20250909092246-2634,утюг,посуда,5,1090.69,107.07
DOC-20250909092246-2634,полотенце,продукты питания,4,4080.15,361.93
DOC-20250909092246-8846,утюг,посуда,3,4494.33,989.54
DOC-20250909092246-8846,ручка,текстиль,3,4072.76,903.06
DOC-20250909092246-0287,сковорода,бытовая химия,5,3566.55,1023.0
DOC-20250909092246-2130,молоко,бытовая химия,1,247.15,15.25
DOC-20250909092246-2130,полотенце,продукты питания,2,2081.28,245.09
DOC-20250909092246-2130,молоко,посуда,2,819.01,216.29
DOC-20250909092246-2530,полотенце,текстиль,3,4415.62,609.79
DOC-20250909092246-2530,ручка,посуда,5,4121.68,86.46
DOC-20250909092246-2530,сковорода,бытовая химия,5,2892.48,8.28
DOC-20250909092246-2530,полотенце,продукты питания,3,1188.65,169.98
DOC-20250909092246-1930,сковорода,продукты питания,2,2799.37,660.68
DOC-20250909092246-1930,ручка,бытовая химия,2,2916.99,225.39
DOC-20250909092246-7838,полотенце,посуда,4,2965.77,679.3
DOC-20250909092246-7838,молоко,продукты питания,4,1795.44,312.88
DOC-20250909092246-7838,молоко,посуда,4,1501.54,185.76
DOC-20250909092246-7838,сковорода,бытовая химия,1,3501.76,654.14
DOC-20250909092246-1663,полотенце,бытовая химия,3,3591.59,263.89
DOC-20250909092246-1663,полотенце,посуда,4,4594.99,885.39
DOC-20250909092246-1663,утюг,текстиль,4,1823.86,351.43
DOC-20250909092246-1663,утюг,продукты питания,2,2759.42,366.49
DOC-20250909092246-4918,утюг,посуда,5,3836.06,105.7
DOC-20250909092246-4918,полотенце,продукты питания,4,4998.97,1050.85
DOC-20250909092246-4142,ручка,текстиль,5,4750.8,1047.32
DOC-20250909092246-4142,полотенце,бытовая химия,3,4387.44,610.84
DOC-20250909092246-5665,сковорода,товары для дома,1,3989.19,174.12
DOC-20250909092246-5665,ручка,продукты питания,4,3136.29,219.45
DOC-20250909092246-5665,стиральный порошок,бытовая химия,4,4869.83,324.46
DOC-20250909092246-5665,сковорода,товары для дома,5,1299.52,277.28
DOC-20250909092246-5665,утюг,бытовая химия,3,1348.32,153.12
DOC-20250909092246-5191,полотенце,посуда,2,2544.1,24.52
DOC-20250909092246-5191,полотенце,канцелярия,3,4951.54,64.18
DOC-20250909092246-4210,ручка,посуда,5,2028.37,6.49
DOC-20250909092246-4210,утюг,бытовая химия,3,2219.89,43.39
DOC-20250909092246-4210,утюг,бытовая химия,4,3111.93,461.94
DOC-20250909092246-6105,утюг,посуда,4,2870.05,399.39
DOC-20250909092246-6105,утюг,канцелярия,1,811.24,117.65
DOC-20250909092246-6105,ручка,текстиль,2,670.34,141.03
DOC-20250909092246-6105,молоко,канцелярия,1,3453.7,86.57
DOC-20250909092246-6105,сковорода,текстиль,1,1744.14,127.52
DOC-20250909092246-5901,полотенце,товары для дома,1,4573.95,1220.74
DOC-20250909092246-5901,полотенце,посуда,3,930.31,140.52
DOC-20250909092246-5901,сковорода,текстиль,5,1971.78,442.0
DOC-20250909092246-5901,стиральный порошок,бытовая химия,3,928.09,52.48
DOC-20250909092246-5901,утюг,канцелярия,3,2955.32,648.75
DOC-20250909092246-5134,ручка,продукты питания,5,4959.35,484.32
DOC-20250909092246-5134,полотенце,продукты питания,5,3351.94,747.69
DOC-20250909092246-4170,полотенце,текстиль,2,2375.69,515.25
DOC-20250909092246-3682,полотенце,бытовая химия,4,1599.45,165.62
DOC-20250909092246-3682,утюг,посуда,5,1294.64,167.84
DOC-20250909092246-9142,полотенце,посуда,4,2165.3,222.33
DOC-20250909092246-9142,утюг,бытовая химия,5,4038.17,948.68
DOC-20250909092246-2799,утюг,продукты питания,5,3971.11,941.67
DOC-20250909092246-2799,утюг,бытовая химия,2,1773.05,459.05
DOC-20250909092246-2799,сковорода,канцелярия,4,765.07,8.59
DOC-20250909092246-2799,сковорода,товары для дома,2,3984.0,1040.21
DOC-20250909092246-2799,стиральный порошок,продукты питания,4,2306.2,104.44
DOC-20250909092246-9430,полотенце,текстиль,4,4520.35,735.13
DOC-20250909092246-9430,ручка,бытовая химия,3,3505.78,504.31
DOC-20250909092246-9430,молоко,бытовая химия,1,517.27,84.91
DOC-20250909092246-9430,ручка,бытовая химия,3,1286.0,107.64
DOC-20250909092246-9430,полотенце,канцелярия,3,4226.92,1068.69
DOC-20250909092246-3093,ручка,бытовая химия,1,2745.46,600.93
DOC-20250909092246-3093,сковорода,товары для дома,3,1252.29,213.19
DOC-20250909092246-3093,полотенце,текстиль,5,1848.4,494.41
DOC-20250909092246-6449,сковорода,посуда,4,1042.99,186.46
DOC-20250909092246-6449,полотенце,посуда,4,474.91,61.38
DOC-20250909092246-6449,утюг,продукты питания,5,335.07,44.39
DOC-20250909092246-6875,утюг,продукты питания,4,4009.81,365.29
DOC-20250909092246-6875,сковорода,продукты питания,4,2608.69,747.88
DOC-20250909092246-6875,полотенце,канцелярия,4,4063.21,241.65
DOC-20250909092246-0353,сковорода,посуда,4,3858.27,672.06
DOC-20250909092246-2806,молоко,бытовая химия,1,3971.66,175.93
DOC-20250909092246-8094,молоко,текстиль,5,4620.84,13.31
DOC-20250909092246-8094,полотенце,бытовая химия,1,4927.52,1340.73
DOC-20250909092246-8094,сковорода,посуда,3,4379.94,194.21
DOC-20250909092246-8094,ручка,текстиль,4,3662.08,394.52
DOC-20250909092246-5882,полотенце,товары для дома,1,1898.44,387.04
DOC-20250909092246-0076,утюг,текстиль,1,4389.84,1115.69
DOC-20250909092246-0076,полотенце,товары для дома,1,4523.68,1066.22
DOC-20250909092246-0076,сковорода,текстиль,4,3166.08,46.81
DOC-20250909092246-5848,сковорода,канцелярия,1,2928.55,837.05
DOC-20250909092246-5848,полотенце,текстиль,1,389.16,67.9
DOC-20250909092246-5848,полотенце,товары для дома,5,3383.97,306.75
DOC-20250909092246-5848,стиральный порошок,товары для дома,1,888.81,24.65
DOC-20250909092246-5848,полотенце,канцелярия,1,2722.45,505.58
DOC-20250909092246-3968,ручка,бытовая химия,1,4572.18,219.46
DOC-20250909092246-3968,полотенце,продукты питания,4,2745.79,494.59
DOC-20250909092246-3968,стиральный порошок,канцелярия,5,798.62,159.66
DOC-20250909092246-3968,ручка,бытовая химия,1,1376.28,161.86
DOC-20250909092246-3863,молоко,продукты питания,5,2469.71,130.1
DOC-20250909092246-9024,утюг,продукты питания,3,993.01,64.28
DOC-20250909092246-6379,стиральный порошок,бытовая химия,1,1179.73,31.79
DOC-20250909092246-6379,стиральный порошок,бытовая химия,5,4736.36,801.52
DOC-20250909092246-6379,ручка,продукты питания,3,1336.65,261.2
DOC-20250909092246-6379,полотенце,бытовая химия,2,116.07,4.78
DOC-20250909092246-6379,полотенце,посуда,4,2066.7,38.65
DOC-20250909092246-6628,полотенце,продукты питания,2,4536.13,762.72
DOC-20250909092246-6628,сковорода,продукты питания,3,4185.18,636.36
DOC-20250909092246-8986,утюг,товары для дома,2,587.51,106.1
DOC-20250909092246-7324,сковорода,текстиль,5,2977.17,871.13
DOC-20250909092246-7324,утюг,посуда,3,3091.67,364.57
DOC-20250909092246-7324,утюг,продукты питания,3,2610.89,293.23
DOC-20250909092246-1517,утюг,товары для дома,2,1946.68,147.8
DOC-20250909092246-0285,сковорода,текстиль,3,4917.15,976.39
DOC-20250909092246-0285,сковорода,текстиль,2,3807.42,117.87
DOC-20250909092246-0285,ручка,продукты питания,2,654.05,176.99
DOC-20250909092246-0285,стиральный порошок,посуда,1,1146.83,4.2
DOC-20250909092246-0285,утюг,текстиль,3,4993.97,1305.95
DOC-20250909092246-0400,стиральный порошок,текстиль,2,4946.08,1306.95
DOC-20250909092246-0400,полотенце,текстиль,1,3831.78,513.48
DOC-20250909092246-0400,ручка,канцелярия,1,3731.26,999.99
DOC-20250909092246-0400,полотенце,бытовая химия,5,4488.61,484.41
DOC-20250909092246-0400,сковорода,посуда,3,879.66,251.93
DOC-20250909092246-3578,стиральный порошок,текстиль,5,1974.41,540.02
DOC-20250909092246-3578,молоко,продукты питания,3,641.81,90.94
DOC-20250909092246-3578,ручка,текстиль,4,4457.46,595.96
DOC-20250909092246-3578,стиральный порошок,бытовая химия,5,4666.45,545.0
DOC-20250909092246-3578,утюг,продукты питания,5,384.07,54.06
DOC-20250909092246-9723,сковорода,канцелярия,3,4536.44,17.87
DOC-20250909092246-8956,утюг,канцелярия,4,2347.85,507.4
DOC-20250909092246-8956,стиральный порошок,посуда,3,969.23,25.54
DOC-20250909092246-8956,стиральный порошок,продукты питания,3,2378.12,505.1
DOC-20250909092246-8956,сковорода,посуда,3,180.24,44.48
DOC-20250909092246-8956,утюг,товары для дома,5,204.04,47.22
DOC-20250909092246-4878,молоко,канцелярия,3,3780.97,184.31
DOC-20250909092246-6406,утюг,бытовая химия,2,4187.27,1187.07
DOC-20250909092246-6406,полотенце,канцелярия,3,174.28,8.87
DOC-20250909092246-6406,стиральный порошок,посуда,3,3219.93,39.89
DOC-20250909092246-6406,молоко,бытовая химия,2,1036.27,107.41
DOC-20250909092246-6406,молоко,продукты питания,1,446.63,63.03
DOC-20250909092246-0266,полотенце,продукты питания,5,4131.1,131.29
DOC-20250909092246-6072,ручка,посуда,3,1246.22,315.3
DOC-20250909092246-9165,молоко,товары для дома,4,1131.29,105.16
DOC-20250909092246-9165,сковорода,бытовая химия,5,4038.92,1093.46
DOC-20250909092246-9165,стиральный порошок,канцелярия,4,908.67,163.88
DOC-20250909092246-9165,полотенце,посуда,5,2874.54,229.68
DOC-20250909092246-9165,сковорода,канцелярия,1,2156.91,480.62
DOC-20250909092246-6190,молоко,текстиль,5,2758.84,690.38
DOC-20250909092246-6190,полотенце,посуда,5,2192.95,535.53
DOC-20250909092246-6190,утюг,канцелярия,5,4012.81,958.26
DOC-20250909092246-6190,утюг,посуда,2,3698.66,274.46
DOC-20250909092246-4434,ручка,товары для дома,2,2219.8,15.84
DOC-20250909092246-4434,утюг,товары для дома,1,2177.81,200.65
DOC-20250909092246-4434,полотенце,бытовая химия,5,1372.04,267.15
DOC-20250909092246-4434,стиральный порошок,товары для дома,4,3760.79,121.91
DOC-20250909092246-2763,ручка,продукты питания,4,1844.09,312.77
DOC-20250909092246-2763,утюг,канцелярия,5,919.68,151.61
DOC-20250909092246-8712,молоко,товары для дома,4,773.09,19.31
DOC-20250909092246-8712,стиральный порошок,посуда,3,1395.69,367.15
DOC-20250909092246-8712,утюг,бытовая химия,4,3895.45,1101.72
DOC-20250909092246-8712,молоко,товары для дома,1,308.8,16.88
DOC-20250909092246-8712,сковорода,продукты питания,2,3619.35,1030.18
DOC-20250909092246-8217,молоко,посуда,4,167.07,4.95
DOC-20250909092246-8217,стиральный порошок,текстиль,1,3118.69,409.1
DOC-20250909092246-8217,стиральный порошок,канцелярия,5,1746.56,318.87
DOC-20250909092246-8217,молоко,товары для дома,2,4959.36,16.27
DOC-20250909092246-8217,сковорода,товары для дома,1,1606.99,88.1
DOC-20250909092246-1562,стиральный порошок,посуда,2,3900.26,660.74
DOC-20250909092246-1562,молоко,текстиль,3,125.76,25.68
DOC-20250909092246-1562,стиральный порошок,бытовая химия,3,3001.15,651.45
DOC-20250909092246-1562,полотенце,канцелярия,1,2343.98,199.18
DOC-20250909092246-2106,ручка,канцелярия,1,4874.97,115.36
DOC-20250909092246-2106,сковорода,товары для дома,3,4349.61,319.36
DOC-20250909092246-2106,полотенце,канцелярия,5,2714.87,419.85
DOC-20250909092246-5810,утюг,товары для дома,2,4595.51,443.16
DOC-20250909092246-5810,утюг,продукты питания,5,1448.97,427.75
DOC-20250909092246-5810,полотенце,товары для дома,3,589.33,15.81
DOC-20250909092246-2154,утюг,посуда,5,2907.88,598.2
DOC-20250909092246-2154,полотенце,текстиль,2,3265.9,545.5
DOC-20250909092246-2154,молоко,товары для дома,3,1367.47,378.39
DOC-20250909092246-2154,сковорода,товары для дома,4,2775.17,518.43
DOC-20250909092246-2154,сковорода,канцелярия,1,2836.54,539.18
DOC-20250909092246-7134,ручка,канцелярия,4,3657.18,1050.19
DOC-20250909092246-1377,утюг,текстиль,1,835.3,76.75
DOC-20250909092246-1377,полотенце,канцелярия,3,3022.81,625.83
DOC-20250909092246-1377,молоко,продукты питания,2,1890.8,58.54
DOC-20250909092246-1377,утюг,текстиль,4,1689.57,337.51
DOC-20250909092246-6459,утюг,бытовая химия,1,2311.85,96.63
DOC-20250909092246-6459,стиральный порошок,посуда,1,3899.54,60.28
DOC-20250909092246-4874,стиральный порошок,канцелярия,3,2886.45,190.02
DOC-20250909092246-9741,полотенце,бытовая химия,5,3570.92,838.95
DOC-20250909092246-1824,полотенце,продукты питания,1,2192.3,592.93
DOC-20250909092246-1824,молоко,бытовая химия,3,2313.81,221.22
DOC-20250909092246-1824,ручка,продукты питания,2,3744.77,369.84
DOC-20250909092246-1824,утюг,продукты питания,1,4603.45,203.84
DOC-20250909092246-3134,молоко,товары для дома,1,644.13,82.05
DOC-20250909092246-3134,молоко,канцелярия,4,1357.92,324.79
DOC-20250909092246-3134,молоко,посуда,1,3101.12,776.3
DOC-20250909092246-3134,молоко,посуда,3,3633.96,189.29
DOC-20250909092246-3134,полотенце,посуда,1,1315.8,241.59
