doc_id,item,category,amount,price,discount
DOC-20250909092246-1667,молоко,бытовая химия,5,4456.48,680.67
DOC-20250909092246-1667,стиральный порошок,посуда,2,3380.47,478.43
DOC-20250909092246-0090,ручка,бытовая химия,3,2451.22,342.73
DOC-20250909092246-0090,ручка,бытовая химия,2,1824.79,355.58
DOC-20250909092246-0090,стиральный порошок,посуда,5,2215.94,141.75
DOC-20250909092246-0090,стиральный порошок,бытовая химия,3,1768.2,254.52
DOC-20250909092246-0090,полотенце,посуда,4,4342.67,345.56
DOC-20250909092246-5692,молоко,бытовая химия,4,1008.45,227.87
DOC-20250909092246-5692,стиральный порошок,товары для дома,4,2406.54,621.48
DOC-20250909092246-5692,полотенце,продукты питания,2,4295.04,458.12
DOC-20250909092246-5692,сковорода,посуда,5,4957.28,13.27
DOC-20250909092246-8931,молоко,товары для дома,3,980.82,24.76
DOC-20250909092246-3002,полотенце,продукты питания,3,2143.77,44.38
DOC-20250909092246-3002,сковорода,посуда,2,4702.96,241.0
DOC-20250909092246-3002,ручка,бытовая химия,1,1684.3,350.96
DOC-20250909092246-3002,полотенце,продукты питания,1,2943.24,52.24
DOC-20250909092246-1597,молоко,бытовая химия,5,2761.31,189.74
DOC-20250909092246-9216,сковорода,товары для дома,3,2803.03,386.97
DOC-20250909092246-9216,молоко,товары для дома,1,2764.3,596.68
DOC-20250909092246-1639,сковорода,текстиль,3,434.15,97.3
DOC-20250909092246-1639,ручка,текстиль,1,997.66,154.74
DOC-20250909092246-1639,сковорода,текстиль,5,4673.76,133.85
DOC-20250909092246-1639,ручка,посуда,1,1424.68,298.48
DOC-20250909092246-1639,утюг,посуда,5,1484.89,78.38
DOC-20250909092246-9720,стиральный порошок,продукты питания,5,4294.7,1270.57
DOC-20250909092246-0427,молоко,бытовая химия,4,707.62,72.03
DOC-20250909092246-0427,молоко,продукты питания,1,2086.67,286.29
DOC-20250909092246-0427,стиральный порошок,бытовая химия,3,934.13,279.09
DOC-20250909092246-0427,ручка,продукты питания,4,1282.08,31.97
DOC-20250909092246-1738,ручка,канцелярия,3,4239.76,809.16
DOC-20250909092246-6548,ручка,текстиль,4,3177.84,250.45
DOC-20250909092246-6548,полотенце,продукты питания,4,891.72,17.08
DOC-20250909092246-6548,ручка,продукты питания,1,4959.77,679.87
DOC-20250909092246-4370,стиральный порошок,товары для дома,4,4011.45,1125.72
DOC-20250909092246-4370,стиральный порошок,посуда,3,3954.26,451.17
DOC-20250909092246-4370,утюг,посуда,3,795.82,120.64
DOC-20250909092246-4370,утюг,бытовая химия,3,2914.83,358.0
DOC-20250909092246-0658,стиральный порошок,товары для дома,4,988.61,252.68
DOC-20250909092246-1370,сковорода,товары для дома,5,4908.13,325.16
DOC-20250909092246-1370,полотенце,канцелярия,5,4093.8,550.01
DOC-20250909092246-1370,сковорода,бытовая химия,5,841.8,182.21
DOC-20250909092246-1370,ручка,посуда,5,2727.27,649.85
DOC-20250909092246-1454,стиральный порошок,товары для дома,3,59.31,12.25
DOC-20250909092246-1454,ручка,продукты питания,5,4989.17,1437.11
DOC-20250909092246-1454,утюг,канцелярия,5,2629.66,196.29
DOC-20250909092246-1454,полотенце,текстиль,2,98.41,20.56
DOC-20250909092246-1454,утюг,текстиль,3,2680.32,210.31
DOC-20250909092246-0060,ручка,товары для дома,3,2316.48,624.85
DOC-20250909092246-0060,полотенце,текстиль,5,1596.21,372.94
DOC-20250909092246-1282,полотенце,канцелярия,2,4812.17,800.73
DOC-20250909092246-1282,стиральный порошок,бытовая химия,3,3806.31,868.47
DOC-20250909092246-1282,полотенце,посуда,3,4986.82,996.5
DOC-20250909092246-1282,сковорода,продукты питания,5,1911.25,135.64
DOC-20250909092246-1282,стиральный порошок,текстиль,3,3698.58,65.0
DOC-20250909092246-1900,утюг,продукты питания,4,3395.82,327.47
DOC-20250909092246-4071,полотенце,бытовая химия,5,1936.14,402.49
DOC-20250909092246-4071,молоко,текстиль,5,653.53,192.26
DOC-20250909092246-2517,стиральный порошок,посуда,4,2538.89,696.44
DOC-20250909092246-2517,стиральный порошок,текстиль,3,4945.39,481.03
DOC-20250909092246-0718,утюг,посуда,4,1443.5,340.93
DOC-20250909092246-0718,утюг,продукты питания,5,4998.96,1029.8
DOC-20250909092246-6802,молоко,товары для дома,4,3146.42,286.84
DOC-20250909092246-6802,стиральный порошок,бытовая химия,3,834.92,158.93
DOC-20250909092246-6802,сковорода,канцелярия,5,323.5,79.47
DOC-20250909092246-6802,полотенце,текстиль,3,4434.68,739.6
DOC-20250909092246-6802,ручка,канцелярия,2,2677.12,712.78
DOC-20250909092246-4252,сковорода,текстиль,2,1551.57,82.0
DOC-20250909092246-4252,утюг,продукты питания,3,2301.78,581.81
DOC-20250909092246-4252,молоко,текстиль,2,2248.6,45.77
DOC-20250909092246-9204,сковорода,текстиль,4,3460.43,90.02
DOC-20250909092246-5621,ручка,бытовая химия,5,3215.02,261.29
DOC-20250909092246-5621,полотенце,посуда,5,2176.56,315.32
DOC-20250909092246-5621,сковорода,бытовая химия,3,1334.02,82.03
DOC-20250909092246-4433,стиральный порошок,текстиль,4,2630.08,14.6
DOC-20250909092246-4433,ручка,продукты питания,2,1538.32,122.77
DOC-20250909092246-4433,стиральный порошок,продукты питания,4,1052.32,310.53
DOC-20250909092246-4433,полотенце,канцелярия,2,3291.77,42.53
DOC-20250909092246-1572,утюг,канцелярия,1,4141.21,695.16
DOC-20250909092246-0057,молоко,продукты питания,5,2214.05,59.58
DOC-20250909092246-0057,ручка,канцелярия,1,3558.66,261.83
DOC-20250909092246-3896,ручка,бытовая химия,5,3148.31,301.87
DOC-20250909092246-3896,полотенце,текстиль,3,1432.68,156.04
DOC-20250909092246-3896,утюг,товары для дома,3,1787.62,171.29
DOC-20250909092246-3896,молоко,продукты питания,2,4937.43,984.92
DOC-20250909092246-3896,сковорода,текстиль,5,2875.97,305.79
DOC-20250909092246-6396,утюг,товары для дома,2,1250.72,20.76
DOC-20250909092246-6396,молоко,канцелярия,1,1424.72,393.33
DOC-20250909092246-6396,стиральный порошок,товары для дома,1,4712.66,498.0
DOC-20250909092246-6396,молоко,бытовая химия,2,2957.65,21.6
DOC-20250909092246-4791,полотенце,товары для дома,2,465.98,124.28
DOC-20250909092246-4265,утюг,текстиль,4,1267.21,217.21
DOC-20250909092246-4265,стиральный порошок,продукты питания,1,2672.11,530.98
DOC-20250909092246-4265,утюг,товары для дома,3,1879.93,421.79
DOC-20250909092246-7587,утюг,товары для дома,2,3750.81,325.1
DOC-20250909092246-7587,молоко,бытовая химия,1,3971.23,586.05
DOC-20250909092246-7587,ручка,продукты питания,5,753.08,37.72
DOC-20250909092246-7587,стиральный порошок,бытовая химия,2,1969.96,259.27
DOC-20250909092246-7587,сковорода,продукты питания,4,2446.48,64.01
DOC-20250909092246-5679,полотенце,продукты питания,4,465.01,18.09
DOC-20250909092246-5679,стиральный порошок,продукты питания,5,113.13,3.7
DOC-20250909092246-5679,ручка,текстиль,5,2034.73,457.71
DOC-20250909092246-5679,ручка,продукты питания,5,3793.73,877.32
DOC-20250909092246-5679,стиральный порошок,бытовая химия,5,1786.58,448.58
DOC-20250909092246-6856,ручка,канцелярия,4,2706.14,173.29
DOC-20250909092246-6856,стиральный порошок,посуда,5,2815.89,84.33
DOC-20250909092246-6856,ручка,посуда,2,2062.73,63.03
DOC-20250909092246-6856,молоко,текстиль,3,699.66,148.88
DOC-20250909092246-6856,утюг,продукты питания,1,1016.95,1.49
DOC-20250909092246-7930,молоко,посуда,2,3295.3,519.57
DOC-20250909092246-5384,сковорода,текстиль,2,3733.79,1026.7
DOC-20250909092246-7201,утюг,продукты питания,1,2012.99,71.09
DOC-20250909092246-7201,молоко,бытовая химия,3,1100.62,282.19
DOC-20250909092246-7201,полотенце,посуда,3,4174.76,284.41
DOC-20250909092246-7201,полотенце,продукты питания,3,484.45,2.42
DOC-20250909092246-7201,полотенце,бытовая химия,1,450.29,11.35
DOC-20250909092246-5325,сковорода,канцелярия,1,4533.82,326.87
DOC-20250909092246-5325,молоко,товары для дома,4,966.3,101.24
DOC-20250909092246-7578,утюг,посуда,1,3416.2,594.3
DOC-20250909092246-7578,утюг,товары для дома,3,1148.32,304.34
DOC-20250909092246-7578,полотенце,посуда,3,401.85,43.63
DOC-20250909092246-0601,ручка,продукты питания,5,3397.45,500.32
DOC-20250909092246-0601,стиральный порошок,посуда,2,1630.35,228.97
DOC-20250909092246-0601,утюг,товары для дома,5,317.69,60.22
DOC-20250909092246-0601,утюг,текстиль,5,2671.3,382.87
DOC-20250909092246-0131,утюг,товары для дома,2,1553.9,108.74
DOC-20250909092246-0131,полотенце,посуда,4,2745.52,205.31
DOC-20250909092246-0131,молоко,продукты питания,5,2455.85,281.76
DOC-20250909092246-0131,стиральный порошок,бытовая химия,4,3420.73,647.74
DOC-20250909092246-0131,полотенце,бытовая химия,3,3022.05,673.65
DOC-20250909092246-9524,стиральный порошок,бытовая химия,3,4924.35,812.03
DOC-20250909092246-6294,молоко,посуда,1,1098.16,116.08
DOC-20250909092246-6294,молоко,товары для дома,1,3678.22,720.33
DOC-20250909092246-6294,молоко,продукты питания,2,421.19,35.8
DOC-20250909092246-6294,молоко,бытовая химия,4,3045.74,35.58
DOC-20250909092246-2508,сковорода,текстиль,5,1863.3,40.52
DOC-20250909092246-1816,утюг,продукты питания,4,1526.5,55.19
DOC-20250909092246-1816,молоко,бытовая химия,5,2538.68,364.68
DOC-20250909092246-4368,молоко,посуда,1,3973.85,743.56
DOC-20250909092246-4368,молоко,посуда,2,217.15,14.83
DOC-20250909092246-4368,стиральный порошок,текстиль,3,4484.35,1068.96
DOC-20250909092246-4368,полотенце,продукты питания,4,4731.11,1159.82
DOC-20250909092246-5095,ручка,текстиль,1,1684.28,149.87
DOC-20250909092246-5095,стиральный порошок,бытовая химия,1,1105.73,105.66
DOC-20250909092246-2597,утюг,текстиль,3,3676.72,473.82
DOC-20250909092246-2597,утюг,товары для дома,1,1520.41,436.19
DOC-20250909092246-2597,ручка,товары для дома,4,4073.49,292.31
DOC-20250909092246-8109,сковорода,продукты питания,1,3901.72,1037.11
DOC-20250909092246-8109,утюг,бытовая химия,3,430.9,24.8
DOC-20250909092246-8109,утюг,текстиль,4,1133.61,34.67
DOC-20250909092246-8109,утюг,бытовая химия,5,4531.58,425.78
DOC-20250909092246-1293,утюг,текстиль,2,1592.87,28.52
DOC-20250909092246-1293,сковорода,товары для дома,1,170.48,6.04
DOC-20250909092246-1293,утюг,продукты питания,2,901.37,27.11
DOC-20250909092246-1293,сковорода,канцелярия,4,3307.8,715.85
DOC-20250909092246-1293,утюг,товары для дома,1,105.65,21.53
DOC-20250909092246-6069,утюг,бытовая химия,1,1957.79,100.97
DOC-20250909092246-1854,утюг,посуда,4,4697.76,538.3
DOC-20250909092246-1461,стиральный порошок,товары для дома,4,4840.99,619.67
DOC-20250909092246-1461,стиральный порошок,посуда,2,2319.37,391.22
DOC-20250909092246-2109,молоко,посуда,2,4148.96,1103.7
DOC-20250909092246-3608,ручка,посуда,1,2432.11,602.15
DOC-20250909092246-3608,сковорода,текстиль,3,2117.48,233.15
DOC-20250909092246-3608,утюг,канцелярия,1,1586.82,348.9
DOC-20250909092246-3608,стиральный порошок,канцелярия,1,4322.23,900.71
DOC-20250909092246-3608,утюг,текстиль,3,70.94,13.98
DOC-20250909092246-1497,молоко,канцелярия,3,2764.33,149.63
DOC-20250909092246-0553,ручка,канцелярия,1,1070.19,125.22
DOC-20250909092246-0553,ручка,бытовая химия,5,637.66,186.76
DOC-20250909092246-0553,молоко,посуда,5,1834.39,376.48
DOC-20250909092246-0553,молоко,товары для дома,2,3583.0,244.78
DOC-20250909092246-0553,полотенце,бытовая химия,5,676.32,136.04
DOC-20250909092246-4091,стиральный порошок,бытовая химия,2,990.71,19.74
DOC-20250909092246-4091,молоко,бытовая химия,3,2125.5,404.11
DOC-20250909092246-4091,ручка,посуда,1,320.06,43.55
DOC-20250909092246-8264,ручка,товары для дома,1,2307.83,507.01
DOC-20250909092246-3828,молоко,товары для дома,2,3060.68,834.45
DOC-20250909092246-3828,молоко,продукты питания,3,1496.68,295.68
DOC-20250909092246-3828,сковорода,канцелярия,3,511.82,84.79
DOC-20250909092246-3828,ручка,канцелярия,3,4520.47,620.57
DOC-20250909092246-3828,утюг,текстиль,2,2158.06,320.73
DOC-20250909092246-3178,сковорода,бытовая химия,5,1168.98,21.19
DOC-20250909092246-0480,стиральный порошок,товары для дома,2,1466.64,274.37
DOC-20250909092246-0480,утюг,продукты питания,3,836.86,158.47
DOC-20250909092246-2042,сковорода,бытовая химия,5,1838.51,23.04
DOC-20250909092246-2042,сковорода,посуда,1,4244.96,942.1
DOC-20250909092246-2042,ручка,бытовая химия,4,3809.54,361.38
DOC-20250909092246-6849,молоко,канцелярия,3,1027.81,6.03
DOC-20250909092246-6849,утюг,посуда,2,353.65,102.44
DOC-20250909092246-6849,полотенце,бытовая химия,4,2332.28,98.65
DOC-20250909092246-6849,полотенце,канцелярия,1,4099.45,851.26
DOC-20250909092246-5398,ручка,продукты питания,5,4482.81,855.35
DOC-20250909092246-5398,ручка,продукты питания,2,2444.06,113.68
DOC-20250909092246-5398,утюг,продукты питания,2,447.62,46.42
DOC-20250909092246-5398,ручка,посуда,4,107.76,1.83
DOC-20250909092246-5398,полотенце,канцелярия,2,2942.51,297.19
DOC-20250909092246-2285,стиральный порошок,товары для дома,4,1908.29,424.8
DOC-20250909092246-2285,стиральный порошок,текстиль,4,4022.89,503.62
DOC-20250909092246-2988,молоко,канцелярия,5,2253.86,556.32
DOC-20250909092246-2988,ручка,посуда,1,2571.42,759.51
DOC-20250909092246-2988,стиральный порошок,продукты питания,1,2285.1,291.45
DOC-20250909092246-2988,молоко,товары для дома,3,866.85,51.19
DOC-20250909092246-6118,ручка,текстиль,1,3335.99,171.1
DOC-20250909092246-1852,утюг,бытовая химия,2,1997.53,322.14
DOC-20250909092246-1852,полотенце,товары для дома,5,3385.96,837.91
DOC-20250909092246-1852,полотенце,канцелярия,5,2267.79,336.37
DOC-20250909092246-1852,утюг,канцелярия,2,1730.03,74.2
DOC-20250909092246-1852,стиральный порошок,текстиль,1,2601.34,280.14
DOC-20250909092246-8617,полотенце,товары для дома,5,967.75,258.48
DOC-20250909092246-8617,полотенце,товары для дома,5,3212.57,495.35
DOC-20250909092246-8617,полотенце,продукты питания,3,281.0,24.12
DOC-20250909092246-0854,сковорода,товары для дома,2,3266.61,813.47
DOC-20250909092246-0854,полотенце,бытовая химия,2,2144.86,253.33
DOC-20250909092246-0854,ручка,товары для дома,3,1701.92,296.77
DOC-20250909092246-0854,сковорода,товары для дома,3,168.25,10.9
DOC-20250909092246-8881,полотенце,товары для дома,3,1819.14,449.24
DOC-20250909092246-8881,стиральный порошок,товары для дома,3,1671.78,317.9
DOC-20250909092246-8881,молоко,продукты питания,1,756.78,32.65
DOC-20250909092246-5679,утюг,посуда,5,1097.32,95.53
DOC-20250909092246-2604,стиральный порошок,канцелярия,5,2032.84,326.96
DOC-20250909092246-2604,полотенце,бытовая химия,1,3021.52,219.05
DOC-20250909092246-2604,ручка,бытовая химия,2,1735.24,266.12
DOC-20250909092246-0503,полотенце,посуда,5,350.05,15.17
DOC-20250909092246-0503,стиральный порошок,посуда,5,1700.69,59.33
DOC-20250909092246-0503,утюг,продукты питания,3,1292.03,16.56
DOC-20250909092246-0906,молоко,посуда,5,708.06,53.95
DOC-20250909092246-0906,полотенце,товары для дома,3,4768.42,454.84
DOC-20250909092246-0906,стиральный порошок,бытовая химия,4,2757.35,128.48
DOC-20250909092246-5821,молоко,посуда,4,960.06,218.41
DOC-20250909092246-5821,ручка,посуда,4,2007.72,72.45
DOC-20250909092246-5821,сковорода,бытовая химия,5,3803.44,593.83
DOC-20250909092246-5821,полотенце,товары для дома,5,2457.04,433.88
DOC-20250909092246-7676,сковорода,посуда,5,1595.6,151.36
DOC-20250909092246-7534,сковорода,посуда,4,3122.25,81.62
DOC-20250909092246-7567,молоко,текстиль,2,1485.45,318.03
DOC-20250909092246-7567,полотенце,текстиль,1,572.48,119.07
DOC-20250909092246-7567,ручка,канцелярия,1,207.2,53.32
