doc_id,item,category,amount,price,discount
DOC-20250909092246-3194,стиральный порошок,посуда,1,4913.39,1469.18
DOC-20250909092246-3194,молоко,канцелярия,2,291.3,53.55
DOC-20250909092246-3194,сковорода,посуда,4,4117.54,1012.31
DOC-20250909092246-3194,стиральный порошок,канцелярия,1,2491.72,404.26
DOC-20250909092246-3194,утюг,товары для дома,5,4226.84,720.23
DOC-20250909092246-1271,ручка,бытовая химия,5,1764.29,381.69
DOC-20250909092246-4352,ручка,продукты питания,5,4627.9,31.93
DOC-20250909092246-4352,сковорода,бытовая химия,1,578.12,166.64
DOC-20250909092246-4352,стиральный порошок,текстиль,3,4566.68,806.75
DOC-20250909092246-4352,сковорода,посуда,4,2378.05,235.09
DOC-20250909092246-5941,ручка,текстиль,2,1312.13,65.76
DOC-20250909092246-5941,молоко,посуда,2,2553.82,610.88
DOC-20250909092246-5941,ручка,посуда,5,1788.67,158.08
DOC-20250909092246-5941,полотенце,товары для дома,2,3845.37,270.69
DOC-20250909092246-5941,молоко,бытовая химия,5,2748.71,454.41
DOC-20250909092246-6562,молоко,товары для дома,5,795.27,136.73
DOC-20250909092246-4603,ручка,бытовая химия,4,1069.35,184.96
DOC-20250909092246-4603,сковорода,текстиль,3,4938.42,87.12
DOC-20250909092246-4603,молоко,продукты питания,3,2002.45,517.1
DOC-20250909092246-4546,ручка,бытовая химия,2,2638.51,592.2
DOC-20250909092246-4546,утюг,продукты питания,2,95.25,8.38
DOC-20250909092246-4546,полотенце,текстиль,2,701.13,58.29
DOC-20250909092246-6893,полотенце,текстиль,5,2411.69,173.4
DOC-20250909092246-6893,ручка,бытовая химия,3,93.55,24.55
DOC-20250909092246-6893,молоко,товары для дома,4,3933.43,1166.77
DOC-20250909092246-6893,стиральный порошок,бытовая химия,3,683.71,138.39
DOC-20250909092246-6893,сковорода,товары для дома,2,519.75,119.61
DOC-20250909092246-0919,стиральный порошок,продукты питания,3,914.78,95.04
DOC-20250909092246-0919,полотенце,канцелярия,5,1727.64,357.01
DOC-20250909092246-0919,ручка,текстиль,3,1400.22,234.87
DOC-20250909092246-0919,молоко,посуда,1,1265.8,249.63
DOC-20250909092246-8271,ручка,текстиль,2,984.48,63.04
DOC-20250909092246-0035,утюг,товары для дома,3,628.38,118.55
DOC-20250909092246-3957,утюг,канцелярия,3,3238.31,887.05
DOC-20250909092246-3957,молоко,посуда,2,2198.35,320.71
DOC-20250909092246-3957,стиральный порошок,бытовая химия,2,215.76,15.47
DOC-20250909092246-4871,ручка,продукты питания,5,4605.29,515.2
DOC-20250909092246-4871,молоко,канцелярия,2,3984.45,1154.39
DOC-20250909092246-4871,молоко,текстиль,4,2090.34,147.09
DOC-20250909092246-7509,утюг,продукты питания,5,4731.07,663.02
DOC-20250909092246-7509,утюг,товары для дома,2,4857.14,88.67
DOC-20250909092246-7509,стиральный порошок,товары для дома,3,2136.07,12.11
DOC-20250909092246-7509,ручка,товары для дома,5,4643.43,952.77
DOC-20250909092246-7509,сковорода,канцелярия,4,3550.27,446.79
DOC-20250909092246-9750,ручка,канцелярия,5,1524.04,351.1
DOC-20250909092246-9750,молоко,канцелярия,3,4318.52,885.86
DOC-20250909092246-9750,стиральный порошок,посуда,5,85.28,2.99
DOC-20250909092246-6899,молоко,текстиль,5,740.19,27.22
DOC-20250909092246-2285,утюг,посуда,1,111.9,32.62
DOC-20250909092246-2285,сковорода,текстиль,4,736.37,35.54
DOC-20250909092246-4553,ручка,продукты питания,3,800.11,66.5
DOC-20250909092246-4553,утюг,товары для дома,2,4885.72,188.13
DOC-20250909092246-4553,утюг,канцелярия,5,4875.05,399.73
DOC-20250909092246-4553,ручка,бытовая химия,1,2301.09,276.71
DOC-20250909092246-5086,полотенце,продукты питания,2,4082.33,91.83
DOC-20250909092246-5086,ручка,продукты питания,4,1173.15,139.87
DOC-20250909092246-4910,стиральный порошок,канцелярия,1,992.04,64.43
DOC-20250909092246-0602,молоко,посуда,2,3500.62,594.29
DOC-20250909092246-0602,стиральный порошок,бытовая химия,3,1819.76,119.47
DOC-20250909092246-0602,сковорода,продукты питания,1,4274.39,182.76
DOC-20250909092246-0602,полотенце,посуда,1,4477.56,154.03
DOC-20250909092246-0602,полотенце,посуда,1,620.18,28.22
DOC-20250909092246-0579,полотенце,продукты питания,1,4835.42,856.62
DOC-20250909092246-0579,сковорода,бытовая химия,2,2702.47,24.13
DOC-20250909092246-0579,молоко,товары для дома,2,1438.43,401.55
DOC-20250909092246-9237,стиральный порошок,продукты питания,3,3573.63,150.97
DOC-20250909092246-9237,стиральный порошок,продукты питания,2,3559.41,396.86
DOC-20250909092246-9237,утюг,посуда,3,716.91,45.35
DOC-20250909092246-9237,молоко,посуда,1,2759.11,650.67
DOC-20250909092246-1165,молоко,текстиль,4,621.46,121.94
DOC-20250909092246-1165,сковорода,бытовая химия,1,2067.46,406.38
DOC-20250909092246-0907,стиральный порошок,текстиль,2,4604.39,430.93
DOC-20250909092246-0907,стиральный порошок,посуда,4,4120.11,427.17
DOC-20250909092246-0907,стиральный порошок,товары для дома,4,2327.16,604.75
DOC-20250909092246-0907,утюг,текстиль,4,2708.7,753.98
DOC-20250909092246-0907,полотенце,бытовая химия,4,4065.04,909.33
DOC-20250909092246-2863,сковорода,текстиль,2,2887.28,172.05
DOC-20250909092246-2863,стиральный порошок,посуда,3,3265.98,356.16
DOC-20250909092246-6607,полотенце,продукты питания,5,2377.89,492.97
DOC-20250909092246-6607,полотенце,канцелярия,2,2100.42,577.3
DOC-20250909092246-0524,сковорода,товары для дома,2,3472.23,73.67
DOC-20250909092246-0524,сковорода,канцелярия,5,3317.11,380.55
DOC-20250909092246-0524,сковорода,посуда,3,4586.97,1252.35
DOC-20250909092246-3401,стиральный порошок,канцелярия,3,2594.73,713.52
DOC-20250909092246-3401,полотенце,бытовая химия,3,3351.01,987.53
DOC-20250909092246-3401,ручка,бытовая химия,5,3096.41,76.3
DOC-20250909092246-3401,молоко,товары для дома,4,1360.74,406.17
DOC-20250909092246-3401,сковорода,товары для дома,5,4837.38,1332.86
DOC-20250909092246-6721,молоко,бытовая химия,1,1135.75,126.6
DOC-20250909092246-6721,полотенце,продукты питания,5,4701.77,714.5
DOC-20250909092246-1428,сковорода,канцелярия,4,1079.03,174.39
DOC-20250909092246-1428,полотенце,бытовая химия,4,4469.92,1011.81
DOC-20250909092246-8804,сковорода,бытовая химия,1,3816.86,614.5
DOC-20250909092246-8804,утюг,текстиль,2,1623.25,200.99
DOC-20250909092246-8804,утюг,посуда,4,4101.98,771.18
DOC-20250909092246-7586,утюг,посуда,5,1367.82,301.1
DOC-20250909092246-7586,молоко,канцелярия,5,3079.69,820.74
DOC-20250909092246-7586,полотенце,продукты питания,3,3780.54,175.81
DOC-20250909092246-7586,стиральный порошок,канцелярия,5,2051.53,195.95
DOC-20250909092246-7586,полотенце,бытовая химия,5,3438.09,197.36
DOC-20250909092246-6496,ручка,канцелярия,1,2401.04,35.01
DOC-20250909092246-6496,ручка,посуда,2,1058.89,110.11
DOC-20250909092246-0379,полотенце,продукты питания,2,4178.5,438.15
DOC-20250909092246-0379,утюг,товары для дома,5,1071.42,287.89
DOC-20250909092246-0379,сковорода,канцелярия,1,4043.91,453.3
DOC-20250909092246-6604,ручка,текстиль,2,4862.08,1383.7
DOC-20250909092246-6604,стиральный порошок,продукты питания,3,1451.37,395.37
DOC-20250909092246-6604,утюг,канцелярия,1,968.6,2.01
DOC-20250909092246-1249,ручка,посуда,3,257.89,4.88
DOC-20250909092246-1249,молоко,продукты питания,4,3584.08,633.74
DOC-20250909092246-1249,ручка,товары для дома,2,2593.34,267.68
DOC-20250909092246-1249,утюг,товары для дома,1,3391.13,742.46
DOC-20250909092246-8575,ручка,продукты питания,5,3499.05,699.36
DOC-20250909092246-3854,полотенце,продукты питания,2,1589.63,229.58
DOC-20250909092246-1350,молоко,текстиль,4,3676.37,32.53
DOC-20250909092246-1350,ручка,посуда,2,2412.01,449.65
DOC-20250909092246-2241,молоко,бытовая химия,2,4307.73,63.56
DOC-20250909092246-2241,сковорода,бытовая химия,2,526.76,139.04
DOC-20250909092246-2241,ручка,текстиль,3,2447.39,703.39
DOC-20250909092246-2241,утюг,посуда,1,2738.67,581.55
DOC-20250909092246-2241,полотенце,канцелярия,4,1622.62,34.16
DOC-20250909092246-6062,полотенце,посуда,2,4849.47,113.64
DOC-20250909092246-6062,утюг,канцелярия,1,404.42,54.54
DOC-20250909092246-6062,молоко,текстиль,1,651.25,23.55
DOC-20250909092246-3097,утюг,продукты питания,1,1009.69,185.98
DOC-20250909092246-3097,утюг,текстиль,3,2665.43,145.28
DOC-20250909092246-3097,сковорода,посуда,4,1819.08,145.01
DOC-20250909092246-8592,сковорода,канцелярия,2,4706.73,604.3
DOC-20250909092246-4620,ручка,продукты питания,1,3359.16,207.92
DOC-20250909092246-4620,молоко,посуда,4,3523.9,669.59
DOC-20250909092246-4620,стиральный порошок,канцелярия,4,2374.7,599.08
DOC-20250909092246-4478,стиральный порошок,текстиль,1,4361.12,700.34
DOC-20250909092246-4478,молоко,посуда,5,1503.64,189.78
DOC-20250909092246-4478,сковорода,продукты питания,5,2574.02,549.9
DOC-20250909092246-4478,стиральный порошок,бытовая химия,4,2121.28,492.72
DOC-20250909092246-4478,утюг,текстиль,5,1121.02,32.68
DOC-20250909092246-0796,стиральный порошок,товары для дома,5,1267.22,78.15
DOC-20250909092246-0796,полотенце,посуда,1,4949.56,1407.13
DOC-20250909092246-0796,молоко,канцелярия,1,3659.82,777.28
DOC-20250909092246-6501,полотенце,товары для дома,5,1771.68,312.02
DOC-20250909092246-6501,молоко,бытовая химия,5,791.8,96.14
DOC-20250909092246-6501,молоко,товары для дома,4,2605.77,0.49
DOC-20250909092246-1787,молоко,канцелярия,2,848.11,226.13
DOC-20250909092246-1123,ручка,посуда,5,235.87,15.97
DOC-20250909092246-8772,полотенце,канцелярия,4,4428.29,1092.87
DOC-20250909092246-7857,молоко,канцелярия,1,4859.06,95.25
DOC-20250909092246-9259,стиральный порошок,товары для дома,1,3542.68,761.68
DOC-20250909092246-9259,ручка,посуда,3,1558.03,64.85
DOC-20250909092246-7874,стиральный порошок,продукты питания,1,1754.51,471.48
DOC-20250909092246-7874,сковорода,посуда,5,2053.8,50.56
DOC-20250909092246-4802,сковорода,посуда,5,1532.73,278.62
DOC-20250909092246-4802,полотенце,посуда,1,4705.47,766.28
DOC-20250909092246-4802,утюг,канцелярия,3,1802.11,184.5
DOC-20250909092246-4802,полотенце,товары для дома,1,2086.55,556.66
DOC-20250909092246-3626,сковорода,текстиль,1,2667.35,110.88
DOC-20250909092246-3626,полотенце,бытовая химия,1,3937.07,895.98
DOC-20250909092246-3626,утюг,бытовая химия,3,1457.29,355.61
DOC-20250909092246-8977,сковорода,продукты питания,1,415.62,85.55
DOC-20250909092246-8977,утюг,канцелярия,5,4633.91,1102.72
DOC-20250909092246-8977,полотенце,канцелярия,2,764.7,7.2
DOC-20250909092246-8977,молоко,продукты питания,2,3712.08,239.63
DOC-20250909092246-8146,стиральный порошок,канцелярия,3,4512.58,1265.77
DOC-20250909092246-7089,сковорода,канцелярия,2,4048.93,1135.65
DOC-20250909092246-7089,ручка,продукты питания,2,3445.27,452.57
DOC-20250909092246-7089,стиральный порошок,продукты питания,2,4330.29,1284.19
DOC-20250909092246-7089,сковорода,посуда,4,3279.11,597.9
DOC-20250909092246-0210,молоко,товары для дома,1,2974.22,377.02
DOC-20250909092246-7155,сковорода,бытовая химия,5,2780.23,86.68
DOC-20250909092246-7155,ручка,текстиль,5,816.24,34.85
DOC-20250909092246-7155,полотенце,продукты питания,1,1593.55,254.96
DOC-20250909092246-7155,стиральный порошок,посуда,2,3305.53,252.1
DOC-20250909092246-0372,стиральный порошок,товары для дома,5,1614.35,204.36
DOC-20250909092246-0372,молоко,посуда,5,3150.58,531.76
DOC-20250909092246-0372,ручка,посуда,2,734.81,165.02
DOC-20250909092246-3009,ручка,канцелярия,4,3051.37,908.41
DOC-20250909092246-3009,утюг,канцелярия,4,4335.94,583.13
DOC-20250909092246-2774,полотенце,товары для дома,2,1737.25,480.61
DOC-20250909092246-2774,утюг,продукты питания,4,894.09,4.35
DOC-20250909092246-2774,сковорода,продукты питания,5,1103.82,280.68
DOC-20250909092246-2774,утюг,товары для дома,4,1990.94,428.64
DOC-20250909092246-2774,ручка,продукты питания,2,4218.3,496.22
DOC-20250909092246-2540,стиральный порошок,посуда,5,4973.01,314.11
DOC-20250909092246-2540,молоко,посуда,3,1077.38,126.15
DOC-20250909092246-2540,ручка,посуда,1,4388.95,355.81
DOC-20250909092246-2540,молоко,текстиль,5,2030.2,131.11
DOC-20250909092246-2540,молоко,текстиль,3,3626.27,736.84
DOC-20250909092246-8249,сковорода,товары для дома,5,1342.96,238.52
DOC-20250909092246-8249,ручка,бытовая химия,3,2883.25,772.24
DOC-20250909092246-8249,утюг,бытовая химия,4,493.12,52.93
DOC-20250909092246-8249,утюг,бытовая химия,4,898.74,50.31
DOC-20250909092246-1005,полотенце,бытовая химия,4,4526.69,837.44
DOC-20250909092246-9901,сковорода,канцелярия,4,1186.82,177.99
DOC-20250909092246-9901,молоко,бытовая химия,4,3169.27,899.82
DOC-20250909092246-9901,сковорода,бытовая химия,1,4854.99,424.43
DOC-20250909092246-9901,ручка,продукты питания,3,2689.52,490.73
DOC-20250909092246-1554,ручка,канцелярия,2,504.42,1.28
DOC-20250909092246-1554,сковорода,посуда,4,127.45,5.43
DOC-20250909092246-6492,ручка,бытовая химия,3,645.7,141.57
DOC-20250909092246-6492,ручка,товары для дома,1,1640.96,66.51
DOC-20250909092246-6492,ручка,товары для дома,4,4108.41,234.42
DOC-20250909092246-6492,стиральный порошок,продукты питания,2,4271.82,662.27
DOC-20250909092246-6492,утюг,канцелярия,3,4947.27,1378.67
